order_no,product_name,amount
0000021,marinara,1
0000022,aglio olio e peperoncino,1
0000022,burrata with grapes & basil,1
0000022,marinara,1
0000022,provola e pepe,1
0000022,zeppole,1
0000023,aglio olio e peperoncino,2
0000023,chocolate gelato,2
0000023,diavola,1
0000023,mango gelato,1
0000023,margherita,1
0000023,mona lisa,1
0000023,tiramisu della mamma,1
0000023,zeppole,1
0000024,provola e pepe,1
0000024,strawberry gelato,1
0000024,strega,1
0000025,burrata with grapes & basil,1
0000025,prosciutto e funghi,1
0000025,provola e pepe,1
0000025,vanilla gelato,2
0000026,con salame,1
0000026,diavola,2
0000026,insalata caprese,2
0000026,margherita,1
0000026,pistachio gelato,1
0000026,provola e pepe,1
0000026,strega,1
0000027,caprese vanilla & raspberry,1
0000027,con salame,2
0000027,mango gelato,1
0000027,margherita,1
0000027,vanilla gelato,1
0000028,aglio olio e peperoncino,1
0000028,burrata with grapes & basil,1
0000028,con salame,1
0000028,mango gelato,2
0000028,mona lisa,1
0000028,tonnarella,1
0000028,vanilla gelato,1
0000028,zeppole,1
0000029,beef carpaccio,1
0000029,cheese and peas arancini,1
0000029,diavola,1
0000029,insalata caprese,1
0000029,mona lisa,2
0000029,prosciutto e funghi,1
0000029,strawberry gelato,1
0000030,cacio e pepe,1
0000030,con salame,1
0000030,octopus arancini,1
0000030,strawberry gelato,1
0000031,burrata with grapes & basil,1
0000031,cacio e pepe,1
0000032,cacio e pepe,1
0000032,cheese and peas arancini,1
0000032,chocolate gelato,1
0000033,aglio olio e peperoncino,1
0000033,burrata with grapes & basil,1
0000033,cheese and peas arancini,2
0000033,diavola,2
0000033,insalata caprese,1
0000033,marinara,2
0000033,mona lisa,1
0000034,beef carpaccio,1
0000034,burrata with grapes & basil,1
0000034,cacio e pepe,1
0000034,chocolate gelato,1
0000034,insalata caprese,1
0000034,mango gelato,1
0000034,margherita,2
0000034,pistachio gelato,1
0000034,prosciutto e funghi,1
0000034,provola e pepe,1
0000034,strawberry gelato,1
0000034,strega,1
0000034,tiramisu della mamma,1
0000035,cacio e pepe,1
0000035,marinara,1
0000035,prosciutto e funghi,1
0000035,provola e pepe,1
0000035,strawberry gelato,1
0000036,aglio olio e peperoncino,1
0000036,burrata with grapes & basil,1
0000036,cacio e pepe,1
0000036,cheese and peas arancini,1
0000036,chocolate gelato,2
0000036,con salame,1
0000036,diavola,1
0000036,insalata caprese,1
0000036,mona lisa,1
0000036,octopus arancini,1
0000036,strawberry gelato,1
0000036,tonnarella,1
0000037,beef carpaccio,2
0000037,con salame,1
0000037,strega,1
0000038,aglio olio e peperoncino,1
0000038,cheese and peas arancini,2
0000038,con salame,1
0000038,insalata caprese,1
0000038,pistachio gelato,1
0000038,provola e pepe,1
0000038,strawberry gelato,1
0000039,insalata caprese,1
0000039,prosciutto e funghi,1
0000040,beef carpaccio,2
0000040,cacio e pepe,1
0000040,caprese vanilla & raspberry,1
0000040,cheese and peas arancini,1
0000040,insalata caprese,1
0000040,pistachio gelato,1
0000040,prosciutto e funghi,1
0000040,strega,2
0000040,tiramisu della mamma,1
0000041,burrata with grapes & basil,1
0000041,mona lisa,2
0000041,prosciutto e funghi,1
0000041,tonnarella,1
0000042,beef carpaccio,1
0000042,strega,1
0000043,con salame,1
0000043,mango gelato,1
0000043,provola e pepe,1
0000044,beef carpaccio,1
0000044,cacio e pepe,1
0000044,con salame,1
0000044,diavola,1
0000044,mango gelato,1
0000044,strawberry gelato,1
0000044,tonnarella,1
0000044,vanilla gelato,1
0000044,zeppole,1
0000045,burrata with grapes & basil,1
0000045,caprese vanilla & raspberry,1
0000045,chocolate gelato,1
0000045,con salame,1
0000045,insalata caprese,4
0000045,marinara,1
0000045,mona lisa,2
0000045,prosciutto e funghi,1
0000045,strawberry gelato,1
0000046,beef carpaccio,1
0000046,con salame,1
0000046,strawberry gelato,1
0000047,aglio olio e peperoncino,1
0000047,burrata with grapes & basil,1
0000047,cacio e pepe,1
0000047,insalata caprese,1
0000047,lemon gelato,1
0000047,margherita,1
0000047,mona lisa,1
0000047,octopus arancini,2
0000047,pistachio gelato,1
0000047,strega,1
0000047,tiramisu della mamma,1
0000048,aglio olio e peperoncino,2
0000048,burrata with grapes & basil,1
0000048,caprese vanilla & raspberry,1
0000048,cheese and peas arancini,1
0000048,con salame,2
0000048,mango gelato,2
0000048,octopus arancini,1
0000048,strega,1
0000048,tiramisu della mamma,1
0000048,vanilla gelato,1
0000049,lemon gelato,1
0000049,prosciutto e funghi,1
0000049,provola e pepe,1
0000049,strega,1
0000049,tonnarella,1
0000050,marinara,1
0000050,octopus arancini,1
0000051,beef carpaccio,1
0000051,con salame,1
0000051,diavola,1
0000051,insalata caprese,1
0000051,mango gelato,1
0000051,mona lisa,1
0000051,octopus arancini,1
0000051,strega,1
0000052,cheese and peas arancini,1
0000052,diavola,1
0000052,mona lisa,1
0000052,provola e pepe,2
0000052,tiramisu della mamma,1
0000053,aglio olio e peperoncino,1
0000053,con salame,1
0000053,diavola,1
0000053,insalata caprese,2
0000053,margherita,2
0000053,marinara,1
0000053,pistachio gelato,1
0000054,burrata with grapes & basil,1
0000054,cheese and peas arancini,1
0000054,diavola,1
0000054,insalata caprese,1
0000054,margherita,1
0000054,pistachio gelato,1
0000054,strega,1
0000054,tiramisu della mamma,2
0000055,aglio olio e peperoncino,1
0000055,beef carpaccio,1
0000055,cacio e pepe,1
0000055,cheese and peas arancini,2
0000055,margherita,1
0000055,octopus arancini,2
0000055,prosciutto e funghi,2
0000055,provola e pepe,1
0000056,aglio olio e peperoncino,1
0000056,strawberry gelato,1
0000057,cacio e pepe,1
0000057,caprese vanilla & raspberry,1
0000057,diavola,1
0000057,margherita,1
0000057,marinara,1
0000057,mona lisa,1
0000057,octopus arancini,1
0000057,vanilla gelato,3
0000058,beef carpaccio,2
0000058,cacio e pepe,1
0000058,cheese and peas arancini,1
0000058,insalata caprese,1
0000058,margherita,1
0000058,prosciutto e funghi,1
0000058,provola e pepe,1
0000058,zeppole,1
0000059,aglio olio e peperoncino,1
0000059,chocolate gelato,1
0000059,insalata caprese,1
0000059,lemon gelato,1
0000059,margherita,1
0000060,diavola,1
0000060,marinara,1
0000061,beef carpaccio,1
0000061,cacio e pepe,1
0000061,zeppole,1
0000062,aglio olio e peperoncino,1
0000062,beef carpaccio,1
0000062,burrata with grapes & basil,3
0000062,cacio e pepe,1
0000062,cheese and peas arancini,1
0000062,con salame,1
0000062,diavola,1
0000062,marinara,1
0000062,pistachio gelato,1
0000062,plum-nut raw cake,1
0000062,provola e pepe,1
0000062,tiramisu della mamma,1
0000063,prosciutto e funghi,1
0000063,vanilla gelato,1
0000064,aglio olio e peperoncino,1
0000064,beef carpaccio,1
0000064,cheese and peas arancini,1
0000064,diavola,1
0000064,insalata caprese,1
0000064,margherita,1
0000064,marinara,1
0000064,mona lisa,1
0000064,pistachio gelato,1
0000064,prosciutto e funghi,1
0000065,insalata caprese,1
0000065,octopus arancini,1
0000065,pistachio gelato,1
0000065,provola e pepe,2
0000065,strawberry gelato,2
0000065,strega,2
0000065,zeppole,1
0000066,beef carpaccio,1
0000066,cheese and peas arancini,1
0000066,marinara,1
0000066,provola e pepe,1
0000066,tonnarella,2
0000067,beef carpaccio,1
0000067,burrata with grapes & basil,1
0000067,cacio e pepe,1
0000067,diavola,1
0000067,mona lisa,1
0000067,pistachio gelato,1
0000067,tonnarella,1
0000068,cheese and peas arancini,1
0000068,diavola,1
0000068,margherita,1
0000068,zeppole,1
0000069,aglio olio e peperoncino,1
0000069,beef carpaccio,1
0000069,caprese vanilla & raspberry,1
0000069,cheese and peas arancini,1
0000069,margherita,1
0000069,prosciutto e funghi,1
0000069,strega,1
0000069,tonnarella,1
0000070,cheese and peas arancini,1
0000070,chocolate gelato,1
0000070,con salame,1
0000070,diavola,1
0000070,margherita,1
0000070,marinara,1
0000070,octopus arancini,1
0000070,plum-nut raw cake,1
0000070,provola e pepe,1
0000070,strega,1
0000070,zeppole,1
0000071,con salame,1
0000072,aglio olio e peperoncino,1
0000072,beef carpaccio,1
0000072,burrata with grapes & basil,1
0000072,con salame,1
0000072,diavola,1
0000072,insalata caprese,1
0000072,tiramisu della mamma,1
0000072,zeppole,1
0000073,aglio olio e peperoncino,1
0000073,cacio e pepe,1
0000073,con salame,1
0000073,mango gelato,1
0000073,plum-nut raw cake,2
0000073,strega,1
0000074,beef carpaccio,2
0000074,cacio e pepe,1
0000074,chocolate gelato,1
0000074,prosciutto e funghi,1
0000074,tonnarella,1
0000074,vanilla gelato,2
0000075,cacio e pepe,1
0000075,octopus arancini,1
0000076,aglio olio e peperoncino,1
0000076,cacio e pepe,1
0000076,con salame,1
0000076,diavola,2
0000076,insalata caprese,1
0000076,mango gelato,1
0000076,mona lisa,1
0000076,octopus arancini,1
0000076,plum-nut raw cake,1
0000077,aglio olio e peperoncino,2
0000077,caprese vanilla & raspberry,1
0000077,insalata caprese,3
0000077,margherita,1
0000077,prosciutto e funghi,1
0000078,cacio e pepe,1
0000079,aglio olio e peperoncino,1
0000079,caprese vanilla & raspberry,1
0000079,cheese and peas arancini,1
0000079,chocolate gelato,1
0000079,insalata caprese,1
0000079,margherita,1
0000079,octopus arancini,1
0000079,prosciutto e funghi,2
0000079,provola e pepe,1
0000079,tiramisu della mamma,2
0000079,vanilla gelato,1
0000080,diavola,1
0000081,beef carpaccio,1
0000081,chocolate gelato,1
0000081,con salame,2
0000081,insalata caprese,1
0000081,margherita,1
0000081,strega,1
0000081,tiramisu della mamma,1
0000081,tonnarella,1
0000082,aglio olio e peperoncino,1
0000082,burrata with grapes & basil,1
0000082,caprese vanilla & raspberry,1
0000082,con salame,1
0000082,lemon gelato,1
0000082,marinara,1
0000082,strawberry gelato,1
0000083,aglio olio e peperoncino,3
0000083,beef carpaccio,1
0000083,chocolate gelato,1
0000083,diavola,1
0000083,insalata caprese,1
0000083,mona lisa,1
0000083,octopus arancini,2
0000083,pistachio gelato,1
0000083,strawberry gelato,1
0000083,strega,1
0000083,vanilla gelato,1
0000084,chocolate gelato,1
0000084,diavola,1
0000084,mona lisa,1
0000084,octopus arancini,2
0000084,pistachio gelato,1
0000084,plum-nut raw cake,1
0000084,prosciutto e funghi,1
0000085,cacio e pepe,1
0000085,caprese vanilla & raspberry,1
0000085,cheese and peas arancini,1
0000085,margherita,1
0000085,mona lisa,1
0000085,provola e pepe,1
0000086,aglio olio e peperoncino,1
0000086,beef carpaccio,1
0000086,burrata with grapes & basil,1
0000086,caprese vanilla & raspberry,1
0000086,con salame,1
0000086,insalata caprese,2
0000086,margherita,2
0000086,octopus arancini,1
0000086,pistachio gelato,2
0000086,strawberry gelato,1
0000086,tonnarella,1
0000086,zeppole,1
0000087,aglio olio e peperoncino,1
0000087,beef carpaccio,2
0000087,caprese vanilla & raspberry,1
0000087,cheese and peas arancini,1
0000087,con salame,2
0000087,mona lisa,1
0000087,pistachio gelato,1
0000087,strega,1
0000087,tonnarella,1
0000088,aglio olio e peperoncino,1
0000088,cacio e pepe,1
0000088,chocolate gelato,1
0000088,lemon gelato,1
0000088,mona lisa,1
0000088,octopus arancini,1
0000089,beef carpaccio,1
0000089,burrata with grapes & basil,1
0000089,caprese vanilla & raspberry,1
0000089,con salame,1
0000089,diavola,1
0000089,insalata caprese,1
0000089,lemon gelato,1
0000089,mango gelato,1
0000089,margherita,2
0000089,mona lisa,1
0000089,pistachio gelato,1
0000089,zeppole,1
0000090,aglio olio e peperoncino,1
0000090,beef carpaccio,1
0000090,diavola,1
0000090,mango gelato,1
0000090,margherita,1
0000090,marinara,1
0000090,octopus arancini,2
0000090,vanilla gelato,1
0000090,zeppole,1
0000091,burrata with grapes & basil,1
0000091,chocolate gelato,1
0000091,octopus arancini,1
0000091,prosciutto e funghi,1
0000091,strega,1
0000092,burrata with grapes & basil,1
0000092,cacio e pepe,1
0000092,con salame,2
0000092,octopus arancini,1
0000092,prosciutto e funghi,1
0000092,tonnarella,1
0000092,vanilla gelato,1
0000093,beef carpaccio,2
0000093,burrata with grapes & basil,1
0000093,cacio e pepe,1
0000093,cheese and peas arancini,1
0000093,diavola,1
0000093,margherita,1
0000093,marinara,1
0000094,cacio e pepe,1
0000094,con salame,1
0000094,margherita,1
0000094,marinara,1
0000094,tiramisu della mamma,1
0000095,burrata with grapes & basil,2
0000095,chocolate gelato,2
0000095,diavola,1
0000095,margherita,1
0000095,mona lisa,1
0000095,tiramisu della mamma,1
0000096,beef carpaccio,1
0000096,burrata with grapes & basil,1
0000096,con salame,1
0000096,insalata caprese,2
0000096,lemon gelato,1
0000096,margherita,1
0000096,plum-nut raw cake,1
0000096,provola e pepe,1
0000096,strega,1
0000096,tonnarella,1
0000096,zeppole,1
0000097,beef carpaccio,1
0000097,chocolate gelato,1
0000097,insalata caprese,1
0000097,mango gelato,1
0000097,provola e pepe,1
0000097,tonnarella,1
0000098,aglio olio e peperoncino,1
0000098,octopus arancini,1
0000098,prosciutto e funghi,1
0000098,zeppole,1
0000099,cacio e pepe,1
0000099,caprese vanilla & raspberry,1
0000099,cheese and peas arancini,1
0000099,con salame,1
0000099,mango gelato,1
0000099,mona lisa,1
0000099,octopus arancini,1
0000100,aglio olio e peperoncino,1
0000100,burrata with grapes & basil,1
0000100,mona lisa,1
0000100,octopus arancini,1
0000100,provola e pepe,1
0000100,tiramisu della mamma,1
0000101,beef carpaccio,1
0000101,burrata with grapes & basil,1
0000101,cacio e pepe,1
0000101,caprese vanilla & raspberry,1
0000101,cheese and peas arancini,1
0000101,diavola,2
0000101,provola e pepe,1
0000101,tiramisu della mamma,1
0000101,vanilla gelato,1
0000102,chocolate gelato,2
0000102,con salame,1
0000102,mango gelato,1
0000102,margherita,1
0000102,marinara,1
0000102,tonnarella,1
0000102,vanilla gelato,1
0000103,burrata with grapes & basil,2
0000103,cacio e pepe,1
0000103,chocolate gelato,1
0000103,con salame,2
0000103,marinara,1
0000103,mona lisa,1
0000103,octopus arancini,1
0000104,beef carpaccio,2
0000104,burrata with grapes & basil,1
0000104,cacio e pepe,1
0000104,caprese vanilla & raspberry,1
0000104,con salame,1
0000104,diavola,1
0000104,insalata caprese,1
0000104,margherita,2
0000104,prosciutto e funghi,1
0000104,vanilla gelato,1
0000105,aglio olio e peperoncino,1
0000105,cheese and peas arancini,1
0000105,prosciutto e funghi,2
0000105,strega,1
0000106,aglio olio e peperoncino,1
0000106,cheese and peas arancini,2
0000106,con salame,1
0000106,diavola,1
0000106,octopus arancini,2
0000106,tonnarella,1
0000107,cacio e pepe,1
0000107,octopus arancini,1
0000108,cacio e pepe,2
0000108,prosciutto e funghi,2
0000108,strega,1
0000108,tiramisu della mamma,1
0000108,vanilla gelato,1
0000109,aglio olio e peperoncino,1
0000109,mona lisa,1
0000109,prosciutto e funghi,1
0000109,tonnarella,1
0000109,zeppole,1
0000110,cacio e pepe,1
0000110,lemon gelato,1
0000110,mona lisa,1
0000110,tiramisu della mamma,2
0000111,insalata caprese,1
0000111,mango gelato,2
0000111,marinara,1
0000111,mona lisa,1
0000111,pistachio gelato,1
0000111,plum-nut raw cake,1
0000111,prosciutto e funghi,1
0000111,strega,2
0000112,burrata with grapes & basil,1
0000112,cacio e pepe,1
0000112,cheese and peas arancini,1
0000112,con salame,1
0000112,lemon gelato,1
0000112,mango gelato,1
0000112,marinara,1
0000112,pistachio gelato,1
0000113,burrata with grapes & basil,2
0000113,cacio e pepe,1
0000113,caprese vanilla & raspberry,1
0000113,prosciutto e funghi,1
0000113,zeppole,1
0000114,octopus arancini,1
0000114,prosciutto e funghi,1
0000115,chocolate gelato,1
0000115,diavola,1
0000115,octopus arancini,2
0000115,provola e pepe,1
0000116,aglio olio e peperoncino,1
0000116,mango gelato,2
0000116,margherita,2
0000116,provola e pepe,1
0000116,strawberry gelato,1
0000116,zeppole,1
0000117,caprese vanilla & raspberry,1
0000117,prosciutto e funghi,1
0000118,diavola,1
0000118,marinara,2
0000118,octopus arancini,2
0000118,pistachio gelato,2
0000118,plum-nut raw cake,1
0000118,prosciutto e funghi,2
0000118,strega,1
0000118,zeppole,1
0000119,beef carpaccio,2
0000119,burrata with grapes & basil,1
0000119,cacio e pepe,1
0000119,caprese vanilla & raspberry,2
0000119,lemon gelato,1
0000119,marinara,1
0000119,mona lisa,2
0000119,plum-nut raw cake,1
0000119,provola e pepe,1
0000119,strawberry gelato,1
0000119,strega,1
0000119,vanilla gelato,1
0000120,con salame,1
0000120,diavola,2
0000120,insalata caprese,1
0000120,mango gelato,1
0000120,margherita,2
0000120,strega,1
0000121,burrata with grapes & basil,1
0000121,cacio e pepe,1
0000121,con salame,2
0000121,insalata caprese,1
0000121,provola e pepe,1
0000121,strega,1
0000122,con salame,1
0000122,diavola,1
0000122,pistachio gelato,1
0000123,marinara,1
0000124,lemon gelato,3
0000124,marinara,2
0000124,octopus arancini,1
0000124,prosciutto e funghi,1
0000124,provola e pepe,1
0000124,strega,1
0000124,tiramisu della mamma,2
0000125,con salame,1
0000125,lemon gelato,1
0000125,margherita,1
0000125,octopus arancini,1
0000125,provola e pepe,1
0000125,tonnarella,1
0000126,burrata with grapes & basil,1
0000126,cacio e pepe,1
0000126,margherita,1
0000126,octopus arancini,1
0000126,vanilla gelato,1
0000127,cacio e pepe,1
0000127,caprese vanilla & raspberry,1
0000127,cheese and peas arancini,1
0000127,con salame,1
0000127,marinara,1
0000127,mona lisa,1
0000127,plum-nut raw cake,2
0000128,aglio olio e peperoncino,1
0000128,beef carpaccio,1
0000128,con salame,1
0000128,diavola,1
0000128,strega,1
0000129,beef carpaccio,2
0000129,diavola,1
0000129,octopus arancini,1
0000129,provola e pepe,2
0000129,tiramisu della mamma,1
0000130,cheese and peas arancini,1
0000130,diavola,1
0000130,margherita,1
0000130,plum-nut raw cake,1
0000130,strawberry gelato,1
0000130,strega,1
0000130,tiramisu della mamma,1
0000131,aglio olio e peperoncino,1
0000131,burrata with grapes & basil,1
0000131,octopus arancini,1
0000131,prosciutto e funghi,1
0000131,strega,1
0000131,tiramisu della mamma,1
0000132,aglio olio e peperoncino,1
0000132,vanilla gelato,1
0000133,cacio e pepe,1
0000133,cheese and peas arancini,1
0000133,con salame,2
0000133,strega,1
0000133,vanilla gelato,1
0000133,zeppole,1
0000134,aglio olio e peperoncino,1
0000134,burrata with grapes & basil,2
0000134,caprese vanilla & raspberry,1
0000134,diavola,1
0000134,insalata caprese,1
0000134,lemon gelato,1
0000134,margherita,1
0000134,mona lisa,1
0000134,pistachio gelato,1
0000134,prosciutto e funghi,1
0000134,provola e pepe,1
0000134,vanilla gelato,1
0000135,beef carpaccio,1
0000135,burrata with grapes & basil,1
0000135,cacio e pepe,1
0000135,cheese and peas arancini,1
0000135,chocolate gelato,1
0000135,con salame,1
0000135,mango gelato,1
0000135,mona lisa,1
0000135,strega,1
0000136,burrata with grapes & basil,1
0000136,con salame,1
0000136,diavola,1
0000136,mango gelato,2
0000136,plum-nut raw cake,1
0000136,tonnarella,1
0000137,burrata with grapes & basil,2
0000137,mona lisa,1
0000137,strega,1
0000137,zeppole,1
0000138,burrata with grapes & basil,1
0000138,cacio e pepe,1
0000138,con salame,3
0000138,insalata caprese,3
0000138,mango gelato,2
0000138,provola e pepe,1
0000138,tonnarella,1
0000139,aglio olio e peperoncino,1
0000139,burrata with grapes & basil,2
0000139,diavola,1
0000139,insalata caprese,1
0000139,margherita,1
0000139,marinara,1
0000139,octopus arancini,1
0000139,tonnarella,2
0000139,zeppole,1
0000140,aglio olio e peperoncino,1
0000140,marinara,1
0000140,mona lisa,1
0000140,octopus arancini,1
0000140,pistachio gelato,1
0000140,plum-nut raw cake,1
0000140,strawberry gelato,1
0000140,tonnarella,1
0000141,caprese vanilla & raspberry,1
0000141,cheese and peas arancini,1
0000141,chocolate gelato,1
0000141,diavola,1
0000141,margherita,2
0000141,marinara,1
0000141,strega,2
0000142,beef carpaccio,1
0000142,burrata with grapes & basil,1
0000142,cacio e pepe,1
0000142,con salame,1
0000142,margherita,2
0000142,octopus arancini,1
0000143,burrata with grapes & basil,2
0000143,diavola,1
0000143,mona lisa,1
0000143,octopus arancini,2
0000143,prosciutto e funghi,2
0000143,tonnarella,1
0000143,zeppole,1
0000144,cacio e pepe,2
0000144,chocolate gelato,1
0000144,con salame,1
0000144,mona lisa,1
0000144,octopus arancini,1
0000144,strega,1
0000144,zeppole,1
0000145,aglio olio e peperoncino,1
0000145,cacio e pepe,2
0000145,cheese and peas arancini,1
0000145,chocolate gelato,1
0000145,con salame,1
0000145,insalata caprese,1
0000145,lemon gelato,1
0000145,margherita,1
0000145,pistachio gelato,1
0000145,prosciutto e funghi,1
0000145,tiramisu della mamma,2
0000145,vanilla gelato,1
0000146,chocolate gelato,1
0000146,mona lisa,1
0000146,tonnarella,1
0000146,vanilla gelato,1
0000147,burrata with grapes & basil,1
0000147,con salame,1
0000147,mango gelato,1
0000147,margherita,1
0000147,octopus arancini,1
0000147,provola e pepe,1
0000147,tonnarella,2
0000148,aglio olio e peperoncino,1
0000148,cacio e pepe,1
0000148,chocolate gelato,1
0000148,diavola,1
0000148,mango gelato,1
0000148,marinara,2
0000148,pistachio gelato,1
0000148,prosciutto e funghi,1
0000148,strawberry gelato,1
0000148,tiramisu della mamma,1
0000149,beef carpaccio,1
0000149,burrata with grapes & basil,1
0000149,margherita,1
0000149,prosciutto e funghi,1
0000149,strega,1
0000150,burrata with grapes & basil,1
0000150,margherita,1
0000150,marinara,1
0000151,chocolate gelato,1
0000151,margherita,1
0000152,beef carpaccio,1
0000152,diavola,1
0000152,insalata caprese,1
0000152,marinara,1
0000152,plum-nut raw cake,1
0000152,prosciutto e funghi,1
0000153,aglio olio e peperoncino,1
0000153,burrata with grapes & basil,4
0000153,cacio e pepe,1
0000153,con salame,2
0000153,insalata caprese,1
0000153,lemon gelato,1
0000153,margherita,2
0000153,pistachio gelato,1
0000153,plum-nut raw cake,3
0000153,vanilla gelato,1
0000154,cacio e pepe,1
0000154,con salame,2
0000154,diavola,2
0000154,pistachio gelato,1
0000154,prosciutto e funghi,1
0000155,beef carpaccio,1
0000155,con salame,1
0000155,mona lisa,1
0000155,prosciutto e funghi,1
0000155,strega,2
0000156,burrata with grapes & basil,1
0000156,cacio e pepe,1
0000156,chocolate gelato,1
0000156,prosciutto e funghi,1
0000156,provola e pepe,1
0000156,vanilla gelato,1
0000157,cheese and peas arancini,1
0000157,diavola,1
0000157,lemon gelato,1
0000157,mango gelato,1
0000157,octopus arancini,2
0000157,strega,2
0000158,mona lisa,1
0000158,plum-nut raw cake,1
0000159,octopus arancini,1
0000159,pistachio gelato,1
0000159,tonnarella,1
0000160,cacio e pepe,1
0000160,cheese and peas arancini,2
0000160,con salame,2
0000160,insalata caprese,2
0000160,marinara,1
0000160,pistachio gelato,1
0000160,plum-nut raw cake,1
0000160,prosciutto e funghi,1
0000160,strega,1
0000160,zeppole,1
0000161,aglio olio e peperoncino,1
0000161,beef carpaccio,1
0000161,cacio e pepe,1
0000161,caprese vanilla & raspberry,1
0000161,cheese and peas arancini,2
0000161,chocolate gelato,1
0000161,insalata caprese,1
0000161,pistachio gelato,1
0000161,prosciutto e funghi,1
0000161,provola e pepe,1
0000161,strega,2
0000162,cacio e pepe,1
0000162,cheese and peas arancini,1
0000162,octopus arancini,1
0000162,pistachio gelato,1
0000162,prosciutto e funghi,1
0000162,provola e pepe,1
0000162,strawberry gelato,1
0000163,caprese vanilla & raspberry,1
0000163,cheese and peas arancini,1
0000163,diavola,1
0000163,insalata caprese,1
0000163,lemon gelato,1
0000163,margherita,1
0000163,marinara,2
0000163,mona lisa,1
0000163,octopus arancini,2
0000163,provola e pepe,1
0000163,strawberry gelato,1
0000163,tiramisu della mamma,1
0000164,diavola,2
0000164,insalata caprese,1
0000164,plum-nut raw cake,1
0000164,strega,1
0000165,cacio e pepe,1
0000165,marinara,1
0000166,aglio olio e peperoncino,1
0000166,beef carpaccio,1
0000166,chocolate gelato,1
0000166,con salame,1
0000166,insalata caprese,2
0000166,mona lisa,1
0000167,burrata with grapes & basil,1
0000167,insalata caprese,1
0000167,margherita,1
0000167,mona lisa,1
0000167,octopus arancini,2
0000167,prosciutto e funghi,1
0000167,provola e pepe,1
0000167,strega,1
0000168,burrata with grapes & basil,2
0000168,cacio e pepe,2
0000168,diavola,1
0000168,lemon gelato,1
0000168,octopus arancini,1
0000168,tiramisu della mamma,1
0000168,tonnarella,1
0000168,zeppole,1
0000169,aglio olio e peperoncino,1
0000169,beef carpaccio,3
0000169,cheese and peas arancini,1
0000169,chocolate gelato,1
0000169,insalata caprese,1
0000169,marinara,2
0000169,mona lisa,2
0000169,pistachio gelato,1
0000169,strawberry gelato,1
0000170,burrata with grapes & basil,1
