timestamp,order_no,takeaway,restaurant_id
2023-01-02 11:49,0103592,Wolt,TKU002
2023-01-02 11:52,0103593,dine-in,TKU002
2023-01-02 12:07,0103594,dine-in,TKU002
2023-01-02 12:13,0103595,dine-in,TKU002
2023-01-02 12:16,0103596,takeaway,TKU002
2023-01-02 12:24,0103597,dine-in,TKU002
2023-01-02 12:34,0103598,dine-in,TKU002
2023-01-02 12:35,0103599,dine-in,TKU002
2023-01-02 12:37,0103600,dine-in,TKU002
2023-01-02 12:37,0103601,dine-in,TKU002
2023-01-02 12:41,0103602,takeaway,TKU002
2023-01-02 12:57,0103603,dine-in,TKU002
2023-01-02 12:57,0103604,dine-in,TKU002
2023-01-02 13:08,0103605,UberEats,TKU002
2023-01-02 13:35,0103606,Foodora,TKU002
2023-01-02 13:40,0103607,dine-in,TKU002
2023-01-02 13:49,0103608,dine-in,TKU002
2023-01-02 13:52,0103609,dine-in,TKU002
2023-01-02 14:29,0103610,dine-in,TKU002
2023-01-02 14:56,0103611,UberEats,TKU002
2023-01-02 15:04,0103612,dine-in,TKU002
2023-01-02 15:13,0103613,dine-in,TKU002
2023-01-02 16:36,0103614,dine-in,TKU002
2023-01-02 17:05,0103615,dine-in,TKU002
2023-01-02 17:16,0103616,dine-in,TKU002
2023-01-02 17:41,0103617,dine-in,TKU002
2023-01-02 18:04,0103618,dine-in,TKU002
2023-01-02 18:05,0103619,dine-in,TKU002
2023-01-02 18:06,0103620,dine-in,TKU002
2023-01-02 18:16,0103621,dine-in,TKU002
2023-01-02 18:23,0103622,dine-in,TKU002
2023-01-02 18:26,0103623,dine-in,TKU002
2023-01-02 18:28,0103624,dine-in,TKU002
2023-01-02 18:28,0103625,dine-in,TKU002
2023-01-02 18:33,0103626,dine-in,TKU002
2023-01-02 18:51,0103627,dine-in,TKU002
2023-01-02 19:03,0103628,dine-in,TKU002
2023-01-02 19:08,0103629,dine-in,TKU002
2023-01-02 19:24,0103630,dine-in,TKU002
2023-01-02 19:24,0103631,dine-in,TKU002
2023-01-02 19:41,0103632,dine-in,TKU002
2023-01-02 19:43,0103633,dine-in,TKU002
2023-01-02 19:57,0103634,dine-in,TKU002
2023-01-02 20:02,0103635,dine-in,TKU002
2023-01-02 20:04,0103636,dine-in,TKU002
2023-01-02 20:07,0103637,dine-in,TKU002
2023-01-02 20:21,0103638,dine-in,TKU002
2023-01-02 20:26,0103639,takeaway,TKU002
2023-01-02 20:35,0103640,dine-in,TKU002
2023-01-02 20:39,0103641,Wolt,TKU002
2023-01-02 20:56,0103642,dine-in,TKU002
2023-01-02 21:16,0103643,dine-in,TKU002
2023-01-02 21:33,0103644,Wolt,TKU002
2023-01-02 21:42,0103645,dine-in,TKU002
2023-01-02 22:16,0103646,dine-in,TKU002
2023-01-02 22:21,0103647,dine-in,TKU002
2023-01-02 22:22,0103648,dine-in,TKU002
2023-01-02 22:25,0103649,dine-in,TKU002
2023-01-02 22:29,0103650,dine-in,TKU002
2023-01-02 22:41,0103651,dine-in,TKU002
2023-01-02 22:50,0103652,takeaway,TKU002
2023-01-02 22:56,0103653,dine-in,TKU002
2023-01-03 11:00,0103654,dine-in,TKU002
2023-01-03 11:04,0103655,dine-in,TKU002
2023-01-03 11:12,0103656,dine-in,TKU002
2023-01-03 11:12,0103657,dine-in,TKU002
2023-01-03 11:23,0103658,dine-in,TKU002
2023-01-03 11:26,0103659,dine-in,TKU002
2023-01-03 11:30,0103660,dine-in,TKU002
2023-01-03 11:30,0103661,dine-in,TKU002
2023-01-03 11:33,0103662,dine-in,TKU002
2023-01-03 11:34,0103663,dine-in,TKU002
2023-01-03 11:40,0103664,dine-in,TKU002
2023-01-03 11:44,0103665,dine-in,TKU002
2023-01-03 11:53,0103666,dine-in,TKU002
2023-01-03 12:02,0103667,dine-in,TKU002
2023-01-03 12:04,0103668,dine-in,TKU002
2023-01-03 12:33,0103669,dine-in,TKU002
2023-01-03 12:44,0103670,dine-in,TKU002
2023-01-03 12:44,0103671,dine-in,TKU002
2023-01-03 12:55,0103672,dine-in,TKU002
2023-01-03 13:57,0103673,dine-in,TKU002
2023-01-03 13:58,0103674,dine-in,TKU002
2023-01-03 14:32,0103675,UberEats,TKU002
2023-01-03 14:56,0103676,dine-in,TKU002
2023-01-03 15:43,0103677,dine-in,TKU002
2023-01-03 16:31,0103678,dine-in,TKU002
2023-01-03 16:37,0103679,dine-in,TKU002
2023-01-03 16:38,0103680,UberEats,TKU002
2023-01-03 16:44,0103681,dine-in,TKU002
2023-01-03 17:07,0103682,dine-in,TKU002
2023-01-03 17:09,0103683,dine-in,TKU002
2023-01-03 17:30,0103684,dine-in,TKU002
2023-01-03 17:38,0103685,dine-in,TKU002
2023-01-03 17:44,0103686,dine-in,TKU002
2023-01-03 17:49,0103687,dine-in,TKU002
2023-01-03 18:40,0103688,dine-in,TKU002
2023-01-03 18:44,0103689,dine-in,TKU002
2023-01-03 18:47,0103690,dine-in,TKU002
2023-01-03 18:48,0103691,Foodora,TKU002
2023-01-03 18:59,0103692,UberEats,TKU002
2023-01-03 19:02,0103693,Foodora,TKU002
2023-01-03 19:07,0103694,dine-in,TKU002
2023-01-03 19:10,0103695,dine-in,TKU002
2023-01-03 19:10,0103696,dine-in,TKU002
2023-01-03 19:15,0103697,dine-in,TKU002
2023-01-03 19:19,0103698,dine-in,TKU002
2023-01-03 19:19,0103699,Foodora,TKU002
2023-01-03 19:19,0103700,dine-in,TKU002
2023-01-03 19:21,0103701,dine-in,TKU002
2023-01-03 19:28,0103702,UberEats,TKU002
2023-01-03 19:55,0103703,dine-in,TKU002
2023-01-03 20:00,0103704,dine-in,TKU002
2023-01-03 20:02,0103705,dine-in,TKU002
2023-01-03 20:03,0103706,dine-in,TKU002
2023-01-03 20:06,0103707,dine-in,TKU002
2023-01-03 20:14,0103708,dine-in,TKU002
2023-01-03 20:27,0103709,dine-in,TKU002
2023-01-03 20:40,0103710,dine-in,TKU002
2023-01-03 20:43,0103711,dine-in,TKU002
2023-01-03 20:46,0103712,dine-in,TKU002
2023-01-03 20:51,0103713,dine-in,TKU002
2023-01-03 21:05,0103714,UberEats,TKU002
2023-01-03 21:13,0103715,Foodora,TKU002
2023-01-03 21:14,0103716,dine-in,TKU002
2023-01-03 21:36,0103717,dine-in,TKU002
2023-01-03 21:37,0103718,dine-in,TKU002
2023-01-03 21:41,0103719,dine-in,TKU002
2023-01-03 21:56,0103720,dine-in,TKU002
2023-01-03 21:59,0103721,Wolt,TKU002
2023-01-03 22:04,0103722,dine-in,TKU002
2023-01-03 22:05,0103723,dine-in,TKU002
2023-01-03 22:11,0103724,dine-in,TKU002
2023-01-03 22:14,0103725,dine-in,TKU002
2023-01-03 22:21,0103726,dine-in,TKU002
2023-01-03 22:30,0103727,dine-in,TKU002
2023-01-03 22:34,0103728,dine-in,TKU002
2023-01-03 22:48,0103729,dine-in,TKU002
2023-01-04 11:06,0103730,dine-in,TKU002
2023-01-04 11:08,0103731,dine-in,TKU002
2023-01-04 11:13,0103732,dine-in,TKU002
2023-01-04 11:23,0103733,dine-in,TKU002
2023-01-04 11:25,0103734,dine-in,TKU002
2023-01-04 11:25,0103735,dine-in,TKU002
2023-01-04 11:32,0103736,UberEats,TKU002
2023-01-04 11:45,0103737,dine-in,TKU002
2023-01-04 11:57,0103738,dine-in,TKU002
2023-01-04 11:58,0103739,dine-in,TKU002
2023-01-04 12:02,0103740,Wolt,TKU002
2023-01-04 12:03,0103741,UberEats,TKU002
2023-01-04 12:04,0103742,Foodora,TKU002
2023-01-04 12:06,0103743,dine-in,TKU002
2023-01-04 12:12,0103744,Foodora,TKU002
2023-01-04 12:26,0103745,dine-in,TKU002
2023-01-04 12:26,0103746,dine-in,TKU002
2023-01-04 12:44,0103747,dine-in,TKU002
2023-01-04 12:47,0103748,UberEats,TKU002
2023-01-04 12:52,0103749,dine-in,TKU002
2023-01-04 12:54,0103750,dine-in,TKU002
2023-01-04 12:59,0103751,dine-in,TKU002
2023-01-04 13:24,0103752,dine-in,TKU002
2023-01-04 13:39,0103753,dine-in,TKU002
2023-01-04 14:00,0103754,dine-in,TKU002
2023-01-04 14:08,0103755,dine-in,TKU002
2023-01-04 14:35,0103756,dine-in,TKU002
2023-01-04 15:06,0103757,dine-in,TKU002
2023-01-04 15:07,0103758,dine-in,TKU002
2023-01-04 15:28,0103759,dine-in,TKU002
2023-01-04 15:33,0103760,dine-in,TKU002
2023-01-04 16:04,0103761,dine-in,TKU002
2023-01-04 16:18,0103762,dine-in,TKU002
2023-01-04 16:34,0103763,dine-in,TKU002
2023-01-04 16:40,0103764,dine-in,TKU002
2023-01-04 17:20,0103765,dine-in,TKU002
2023-01-04 17:20,0103766,dine-in,TKU002
2023-01-04 17:34,0103767,dine-in,TKU002
2023-01-04 17:36,0103768,dine-in,TKU002
2023-01-04 18:05,0103769,dine-in,TKU002
2023-01-04 18:11,0103770,dine-in,TKU002
2023-01-04 18:20,0103771,dine-in,TKU002
2023-01-04 18:32,0103772,UberEats,TKU002
2023-01-04 18:58,0103773,dine-in,TKU002
2023-01-04 18:59,0103774,dine-in,TKU002
2023-01-04 19:15,0103775,dine-in,TKU002
2023-01-04 19:16,0103776,dine-in,TKU002
2023-01-04 19:20,0103777,dine-in,TKU002
2023-01-04 19:21,0103778,dine-in,TKU002
2023-01-04 19:24,0103779,dine-in,TKU002
2023-01-04 19:30,0103780,dine-in,TKU002
2023-01-04 19:32,0103781,UberEats,TKU002
2023-01-04 19:41,0103782,dine-in,TKU002
2023-01-04 19:45,0103783,dine-in,TKU002
2023-01-04 19:46,0103784,dine-in,TKU002
2023-01-04 19:50,0103785,dine-in,TKU002
2023-01-04 19:51,0103786,dine-in,TKU002
2023-01-04 19:51,0103787,UberEats,TKU002
2023-01-04 19:57,0103788,dine-in,TKU002
2023-01-04 20:00,0103789,dine-in,TKU002
2023-01-04 20:06,0103790,UberEats,TKU002
2023-01-04 20:16,0103791,dine-in,TKU002
2023-01-04 20:22,0103792,dine-in,TKU002
2023-01-04 20:28,0103793,dine-in,TKU002
2023-01-04 20:29,0103794,dine-in,TKU002
2023-01-04 20:32,0103795,dine-in,TKU002
2023-01-04 20:34,0103796,dine-in,TKU002
2023-01-04 20:42,0103797,UberEats,TKU002
2023-01-04 20:44,0103798,dine-in,TKU002
2023-01-04 20:46,0103799,dine-in,TKU002
2023-01-04 20:46,0103800,dine-in,TKU002
2023-01-04 20:53,0103801,dine-in,TKU002
2023-01-04 20:55,0103802,dine-in,TKU002
2023-01-04 20:56,0103803,dine-in,TKU002
2023-01-04 20:57,0103804,Foodora,TKU002
2023-01-04 21:06,0103805,dine-in,TKU002
2023-01-04 21:08,0103806,dine-in,TKU002
2023-01-04 21:12,0103807,dine-in,TKU002
2023-01-04 21:19,0103808,dine-in,TKU002
2023-01-04 21:25,0103809,Wolt,TKU002
2023-01-04 21:48,0103810,dine-in,TKU002
2023-01-04 21:54,0103811,dine-in,TKU002
2023-01-04 22:00,0103812,dine-in,TKU002
2023-01-04 22:15,0103813,dine-in,TKU002
2023-01-04 22:22,0103814,dine-in,TKU002
2023-01-04 22:26,0103815,dine-in,TKU002
2023-01-04 22:46,0103816,dine-in,TKU002
2023-01-05 11:00,0103817,dine-in,TKU002
2023-01-05 11:00,0103818,dine-in,TKU002
2023-01-05 11:01,0103819,dine-in,TKU002
2023-01-05 11:08,0103820,dine-in,TKU002
2023-01-05 11:09,0103821,dine-in,TKU002
2023-01-05 11:24,0103822,dine-in,TKU002
2023-01-05 11:25,0103823,UberEats,TKU002
2023-01-05 11:30,0103824,dine-in,TKU002
2023-01-05 11:31,0103825,dine-in,TKU002
2023-01-05 11:33,0103826,dine-in,TKU002
2023-01-05 11:35,0103827,dine-in,TKU002
2023-01-05 11:36,0103828,dine-in,TKU002
2023-01-05 11:38,0103829,UberEats,TKU002
2023-01-05 11:47,0103830,dine-in,TKU002
2023-01-05 11:56,0103831,dine-in,TKU002
2023-01-05 12:00,0103832,dine-in,TKU002
2023-01-05 12:03,0103833,dine-in,TKU002
2023-01-05 12:06,0103834,dine-in,TKU002
2023-01-05 12:13,0103835,dine-in,TKU002
2023-01-05 12:24,0103836,dine-in,TKU002
2023-01-05 12:29,0103837,dine-in,TKU002
2023-01-05 12:30,0103838,dine-in,TKU002
2023-01-05 12:30,0103839,dine-in,TKU002
2023-01-05 12:31,0103840,dine-in,TKU002
2023-01-05 12:35,0103841,Foodora,TKU002
2023-01-05 12:40,0103842,Wolt,TKU002
2023-01-05 12:54,0103843,dine-in,TKU002
2023-01-05 13:01,0103844,dine-in,TKU002
2023-01-05 13:07,0103845,dine-in,TKU002
2023-01-05 13:19,0103846,dine-in,TKU002
2023-01-05 13:23,0103847,dine-in,TKU002
2023-01-05 13:23,0103848,dine-in,TKU002
2023-01-05 13:28,0103849,Foodora,TKU002
2023-01-05 13:50,0103850,dine-in,TKU002
2023-01-05 13:51,0103851,dine-in,TKU002
2023-01-05 14:01,0103852,dine-in,TKU002
2023-01-05 14:16,0103853,dine-in,TKU002
2023-01-05 14:49,0103854,dine-in,TKU002
2023-01-05 15:20,0103855,dine-in,TKU002
2023-01-05 15:24,0103856,dine-in,TKU002
2023-01-05 16:03,0103857,dine-in,TKU002
2023-01-05 16:03,0103858,Wolt,TKU002
2023-01-05 16:05,0103859,dine-in,TKU002
2023-01-05 16:11,0103860,dine-in,TKU002
2023-01-05 16:14,0103861,dine-in,TKU002
2023-01-05 16:22,0103862,dine-in,TKU002
2023-01-05 16:26,0103863,dine-in,TKU002
2023-01-05 17:16,0103864,dine-in,TKU002
2023-01-05 17:42,0103865,dine-in,TKU002
2023-01-05 18:07,0103866,Wolt,TKU002
2023-01-05 18:16,0103867,UberEats,TKU002
2023-01-05 18:20,0103868,dine-in,TKU002
2023-01-05 18:23,0103869,dine-in,TKU002
2023-01-05 18:27,0103870,Foodora,TKU002
2023-01-05 18:27,0103871,dine-in,TKU002
2023-01-05 18:29,0103872,dine-in,TKU002
2023-01-05 18:36,0103873,dine-in,TKU002
2023-01-05 18:46,0103874,dine-in,TKU002
2023-01-05 18:50,0103875,dine-in,TKU002
2023-01-05 18:53,0103876,dine-in,TKU002
2023-01-05 19:00,0103877,dine-in,TKU002
2023-01-05 19:02,0103878,dine-in,TKU002
2023-01-05 19:02,0103879,dine-in,TKU002
2023-01-05 19:02,0103880,dine-in,TKU002
2023-01-05 19:04,0103881,dine-in,TKU002
2023-01-05 19:06,0103882,dine-in,TKU002
2023-01-05 19:06,0103883,dine-in,TKU002
2023-01-05 19:09,0103884,UberEats,TKU002
2023-01-05 19:12,0103885,dine-in,TKU002
2023-01-05 19:12,0103886,dine-in,TKU002
2023-01-05 19:12,0103887,dine-in,TKU002
2023-01-05 19:27,0103888,dine-in,TKU002
2023-01-05 19:31,0103889,dine-in,TKU002
2023-01-05 19:47,0103890,dine-in,TKU002
2023-01-05 19:49,0103891,dine-in,TKU002
2023-01-05 19:55,0103892,UberEats,TKU002
2023-01-05 19:57,0103893,dine-in,TKU002
2023-01-05 20:05,0103894,dine-in,TKU002
2023-01-05 20:20,0103895,dine-in,TKU002
2023-01-05 20:22,0103896,dine-in,TKU002
2023-01-05 20:24,0103897,dine-in,TKU002
2023-01-05 20:30,0103898,dine-in,TKU002
2023-01-05 20:31,0103899,takeaway,TKU002
2023-01-05 20:32,0103900,dine-in,TKU002
2023-01-05 20:33,0103901,dine-in,TKU002
2023-01-05 20:34,0103902,dine-in,TKU002
2023-01-05 20:34,0103903,Foodora,TKU002
2023-01-05 20:41,0103904,dine-in,TKU002
2023-01-05 20:42,0103905,dine-in,TKU002
2023-01-05 20:46,0103906,Wolt,TKU002
2023-01-05 20:49,0103907,Wolt,TKU002
2023-01-05 20:54,0103908,dine-in,TKU002
2023-01-05 20:57,0103909,dine-in,TKU002
2023-01-05 20:57,0103910,dine-in,TKU002
2023-01-05 21:02,0103911,dine-in,TKU002
2023-01-05 21:05,0103912,dine-in,TKU002
2023-01-05 21:11,0103913,Wolt,TKU002
2023-01-05 21:20,0103914,dine-in,TKU002
2023-01-05 21:22,0103915,Wolt,TKU002
2023-01-05 21:24,0103916,Wolt,TKU002
2023-01-05 21:51,0103917,dine-in,TKU002
2023-01-05 21:57,0103918,dine-in,TKU002
2023-01-05 22:00,0103919,dine-in,TKU002
2023-01-05 22:09,0103920,dine-in,TKU002
2023-01-05 22:10,0103921,dine-in,TKU002
2023-01-05 22:22,0103922,Foodora,TKU002
2023-01-05 22:39,0103923,dine-in,TKU002
2023-01-05 22:54,0103924,dine-in,TKU002
2023-01-05 22:59,0103925,dine-in,TKU002
2023-01-06 11:06,0103926,dine-in,TKU002
2023-01-06 11:08,0103927,takeaway,TKU002
2023-01-06 11:17,0103928,dine-in,TKU002
2023-01-06 11:19,0103929,dine-in,TKU002
2023-01-06 11:24,0103930,dine-in,TKU002
2023-01-06 11:27,0103931,dine-in,TKU002
2023-01-06 11:37,0103932,dine-in,TKU002
2023-01-06 11:39,0103933,dine-in,TKU002
2023-01-06 11:39,0103934,dine-in,TKU002
2023-01-06 11:41,0103935,dine-in,TKU002
2023-01-06 11:42,0103936,dine-in,TKU002
2023-01-06 11:52,0103937,UberEats,TKU002
2023-01-06 11:55,0103938,dine-in,TKU002
2023-01-06 11:56,0103939,dine-in,TKU002
2023-01-06 11:58,0103940,dine-in,TKU002
2023-01-06 12:00,0103941,dine-in,TKU002
2023-01-06 12:04,0103942,dine-in,TKU002
2023-01-06 12:04,0103943,dine-in,TKU002
2023-01-06 12:09,0103944,dine-in,TKU002
2023-01-06 12:12,0103945,dine-in,TKU002
2023-01-06 12:28,0103946,dine-in,TKU002
2023-01-06 12:47,0103947,dine-in,TKU002
2023-01-06 12:57,0103948,dine-in,TKU002
2023-01-06 12:59,0103949,dine-in,TKU002
2023-01-06 13:39,0103950,dine-in,TKU002
2023-01-06 14:13,0103951,takeaway,TKU002
2023-01-06 14:23,0103952,Foodora,TKU002
2023-01-06 14:42,0103953,Foodora,TKU002
2023-01-06 15:05,0103954,UberEats,TKU002
2023-01-06 15:17,0103955,dine-in,TKU002
2023-01-06 15:27,0103956,dine-in,TKU002
2023-01-06 15:34,0103957,dine-in,TKU002
2023-01-06 15:47,0103958,dine-in,TKU002
2023-01-06 15:54,0103959,UberEats,TKU002
2023-01-06 16:14,0103960,UberEats,TKU002
2023-01-06 16:15,0103961,UberEats,TKU002
2023-01-06 16:29,0103962,dine-in,TKU002
2023-01-06 16:31,0103963,dine-in,TKU002
2023-01-06 17:01,0103964,dine-in,TKU002
2023-01-06 17:24,0103965,Wolt,TKU002
2023-01-06 17:34,0103966,dine-in,TKU002
2023-01-06 17:36,0103967,dine-in,TKU002
2023-01-06 17:40,0103968,dine-in,TKU002
2023-01-06 18:03,0103969,dine-in,TKU002
2023-01-06 18:03,0103970,dine-in,TKU002
2023-01-06 18:09,0103971,Wolt,TKU002
2023-01-06 18:29,0103972,dine-in,TKU002
2023-01-06 18:29,0103973,dine-in,TKU002
2023-01-06 18:30,0103974,Foodora,TKU002
2023-01-06 18:33,0103975,dine-in,TKU002
2023-01-06 18:47,0103976,dine-in,TKU002
2023-01-06 18:48,0103977,dine-in,TKU002
2023-01-06 18:57,0103978,dine-in,TKU002
2023-01-06 18:58,0103979,Wolt,TKU002
2023-01-06 19:03,0103980,dine-in,TKU002
2023-01-06 19:07,0103981,dine-in,TKU002
2023-01-06 19:08,0103982,dine-in,TKU002
2023-01-06 19:10,0103983,dine-in,TKU002
2023-01-06 19:12,0103984,dine-in,TKU002
2023-01-06 19:14,0103985,dine-in,TKU002
2023-01-06 19:21,0103986,dine-in,TKU002
2023-01-06 19:25,0103987,dine-in,TKU002
2023-01-06 19:29,0103988,dine-in,TKU002
2023-01-06 19:34,0103989,dine-in,TKU002
2023-01-06 19:41,0103990,takeaway,TKU002
2023-01-06 19:41,0103991,dine-in,TKU002
2023-01-06 19:45,0103992,dine-in,TKU002
2023-01-06 20:07,0103993,Foodora,TKU002
2023-01-06 20:15,0103994,dine-in,TKU002
2023-01-06 20:29,0103995,dine-in,TKU002
2023-01-06 20:34,0103996,dine-in,TKU002
2023-01-06 20:34,0103997,dine-in,TKU002
2023-01-06 20:41,0103998,dine-in,TKU002
2023-01-06 20:42,0103999,Wolt,TKU002
2023-01-06 20:59,0104000,dine-in,TKU002
2023-01-06 21:04,0104001,dine-in,TKU002
2023-01-06 21:09,0104002,dine-in,TKU002
2023-01-06 21:19,0104003,dine-in,TKU002
2023-01-06 21:22,0104004,dine-in,TKU002
2023-01-06 21:30,0104005,dine-in,TKU002
2023-01-06 21:31,0104006,dine-in,TKU002
2023-01-06 21:37,0104007,Wolt,TKU002
2023-01-06 21:42,0104008,dine-in,TKU002
2023-01-06 22:05,0104009,dine-in,TKU002
2023-01-06 22:09,0104010,dine-in,TKU002
2023-01-06 22:14,0104011,dine-in,TKU002
2023-01-06 22:22,0104012,dine-in,TKU002
2023-01-06 22:24,0104013,dine-in,TKU002
2023-01-06 22:34,0104014,dine-in,TKU002
2023-01-06 22:37,0104015,dine-in,TKU002
2023-01-06 22:41,0104016,dine-in,TKU002
2023-01-06 22:42,0104017,dine-in,TKU002
2023-01-06 22:43,0104018,dine-in,TKU002
2023-01-06 22:45,0104019,dine-in,TKU002
2023-01-06 22:45,0104020,dine-in,TKU002
2023-01-06 22:53,0104021,dine-in,TKU002
2023-01-06 22:56,0104022,dine-in,TKU002
2023-01-07 11:08,0104023,dine-in,TKU002
2023-01-07 11:08,0104024,dine-in,TKU002
2023-01-07 11:09,0104025,dine-in,TKU002
2023-01-07 11:11,0104026,dine-in,TKU002
2023-01-07 11:28,0104027,Foodora,TKU002
2023-01-07 11:45,0104028,Wolt,TKU002
2023-01-07 11:49,0104029,dine-in,TKU002
2023-01-07 11:50,0104030,dine-in,TKU002
2023-01-07 12:00,0104031,dine-in,TKU002
2023-01-07 12:12,0104032,dine-in,TKU002
2023-01-07 12:15,0104033,dine-in,TKU002
2023-01-07 12:42,0104034,dine-in,TKU002
2023-01-07 12:48,0104035,dine-in,TKU002
2023-01-07 13:27,0104036,dine-in,TKU002
2023-01-07 13:40,0104037,dine-in,TKU002
2023-01-07 13:49,0104038,UberEats,TKU002
2023-01-07 15:30,0104039,dine-in,TKU002
2023-01-07 15:41,0104040,dine-in,TKU002
2023-01-07 15:56,0104041,dine-in,TKU002
2023-01-07 16:04,0104042,dine-in,TKU002
2023-01-07 17:04,0104043,dine-in,TKU002
2023-01-07 17:15,0104044,dine-in,TKU002
2023-01-07 17:34,0104045,dine-in,TKU002
2023-01-07 17:45,0104046,dine-in,TKU002
2023-01-07 18:04,0104047,dine-in,TKU002
2023-01-07 18:12,0104048,dine-in,TKU002
2023-01-07 18:14,0104049,dine-in,TKU002
2023-01-07 18:30,0104050,dine-in,TKU002
2023-01-07 18:38,0104051,dine-in,TKU002
2023-01-07 18:47,0104052,dine-in,TKU002
2023-01-07 18:47,0104053,UberEats,TKU002
2023-01-07 18:54,0104054,dine-in,TKU002
2023-01-07 19:55,0104055,takeaway,TKU002
2023-01-07 19:55,0104056,dine-in,TKU002
2023-01-07 20:13,0104057,Wolt,TKU002
2023-01-07 20:17,0104058,dine-in,TKU002
2023-01-07 20:19,0104059,dine-in,TKU002
2023-01-07 20:28,0104060,dine-in,TKU002
2023-01-07 20:34,0104061,dine-in,TKU002
2023-01-07 20:45,0104062,takeaway,TKU002
2023-01-07 20:46,0104063,dine-in,TKU002
2023-01-07 20:54,0104064,Foodora,TKU002
2023-01-07 21:12,0104065,Foodora,TKU002
2023-01-07 21:19,0104066,dine-in,TKU002
2023-01-07 21:24,0104067,dine-in,TKU002
2023-01-07 21:53,0104068,Foodora,TKU002
2023-01-07 22:15,0104069,dine-in,TKU002
2023-01-07 22:18,0104070,dine-in,TKU002
2023-01-07 22:26,0104071,dine-in,TKU002
2023-01-07 22:26,0104072,Foodora,TKU002
2023-01-07 22:31,0104073,dine-in,TKU002
2023-01-07 22:35,0104074,dine-in,TKU002
2023-01-07 22:41,0104075,dine-in,TKU002
2023-01-07 22:44,0104076,dine-in,TKU002
2023-01-08 11:02,0104077,dine-in,TKU002
2023-01-08 11:12,0104078,dine-in,TKU002
2023-01-08 11:16,0104079,dine-in,TKU002
2023-01-08 11:20,0104080,dine-in,TKU002
2023-01-08 11:24,0104081,dine-in,TKU002
2023-01-08 11:39,0104082,dine-in,TKU002
2023-01-08 12:14,0104083,dine-in,TKU002
2023-01-08 12:15,0104084,Wolt,TKU002
2023-01-08 12:22,0104085,Foodora,TKU002
2023-01-08 12:28,0104086,dine-in,TKU002
2023-01-08 12:37,0104087,dine-in,TKU002
2023-01-08 12:54,0104088,dine-in,TKU002
2023-01-08 12:59,0104089,dine-in,TKU002
2023-01-08 13:35,0104090,Foodora,TKU002
2023-01-08 13:48,0104091,dine-in,TKU002
2023-01-08 13:56,0104092,dine-in,TKU002
