timestamp,order_no,takeaway,restaurant_id
2023-01-05 18:26,0026024,dine-in,HKI002
2023-01-05 18:35,0026025,dine-in,HKI002
2023-01-05 18:37,0026026,takeaway,HKI002
2023-01-05 18:41,0026027,Foodora,HKI002
2023-01-05 18:50,0026028,dine-in,HKI002
2023-01-05 18:55,0026029,dine-in,HKI002
2023-01-05 18:58,0026030,dine-in,HKI002
2023-01-05 19:16,0026031,dine-in,HKI002
2023-01-05 19:22,0026032,dine-in,HKI002
2023-01-05 19:29,0026033,Foodora,HKI002
2023-01-05 19:29,0026034,dine-in,HKI002
2023-01-05 19:32,0026035,dine-in,HKI002
2023-01-05 19:32,0026036,Foodora,HKI002
2023-01-05 19:34,0026037,dine-in,HKI002
2023-01-05 19:35,0026038,dine-in,HKI002
2023-01-05 19:56,0026039,dine-in,HKI002
2023-01-05 20:02,0026040,Foodora,HKI002
2023-01-05 20:04,0026041,dine-in,HKI002
2023-01-05 20:24,0026042,dine-in,HKI002
2023-01-05 20:43,0026043,dine-in,HKI002
2023-01-05 21:04,0026044,dine-in,HKI002
2023-01-05 21:06,0026045,dine-in,HKI002
2023-01-05 21:15,0026046,dine-in,HKI002
2023-01-05 21:20,0026047,dine-in,HKI002
2023-01-05 21:50,0026048,dine-in,HKI002
2023-01-05 21:54,0026049,dine-in,HKI002
2023-01-05 22:01,0026050,dine-in,HKI002
2023-01-05 22:04,0026051,dine-in,HKI002
2023-01-05 22:05,0026052,dine-in,HKI002
2023-01-05 22:07,0026053,dine-in,HKI002
2023-01-05 22:11,0026054,dine-in,HKI002
2023-01-05 22:20,0026055,dine-in,HKI002
2023-01-05 22:25,0026056,dine-in,HKI002
2023-01-05 22:29,0026057,dine-in,HKI002
2023-01-05 22:31,0026058,UberEats,HKI002
2023-01-05 22:31,0026059,dine-in,HKI002
2023-01-05 22:33,0026060,dine-in,HKI002
2023-01-05 22:40,0026061,UberEats,HKI002
2023-01-05 22:44,0026062,dine-in,HKI002
2023-01-05 22:49,0026063,dine-in,HKI002
2023-01-05 22:52,0026064,dine-in,HKI002
2023-01-05 22:54,0026065,dine-in,HKI002
2023-01-06 11:07,0026066,dine-in,HKI002
2023-01-06 11:11,0026067,dine-in,HKI002
2023-01-06 11:16,0026068,Foodora,HKI002
2023-01-06 11:17,0026069,dine-in,HKI002
2023-01-06 11:22,0026070,UberEats,HKI002
2023-01-06 11:31,0026071,dine-in,HKI002
2023-01-06 11:33,0026072,dine-in,HKI002
2023-01-06 11:35,0026073,dine-in,HKI002
2023-01-06 12:02,0026074,UberEats,HKI002
2023-01-06 12:04,0026075,dine-in,HKI002
2023-01-06 12:05,0026076,dine-in,HKI002
2023-01-06 12:09,0026077,dine-in,HKI002
2023-01-06 12:29,0026078,dine-in,HKI002
2023-01-06 12:32,0026079,dine-in,HKI002
2023-01-06 12:34,0026080,dine-in,HKI002
2023-01-06 12:46,0026081,dine-in,HKI002
2023-01-06 12:47,0026082,dine-in,HKI002
2023-01-06 12:53,0026083,dine-in,HKI002
2023-01-06 13:13,0026084,dine-in,HKI002
2023-01-06 13:14,0026085,dine-in,HKI002
2023-01-06 13:25,0026086,dine-in,HKI002
2023-01-06 13:29,0026087,dine-in,HKI002
2023-01-06 14:06,0026088,dine-in,HKI002
2023-01-06 14:24,0026089,dine-in,HKI002
2023-01-06 14:28,0026090,dine-in,HKI002
2023-01-06 14:49,0026091,dine-in,HKI002
2023-01-06 15:04,0026092,dine-in,HKI002
2023-01-06 15:13,0026093,dine-in,HKI002
2023-01-06 15:40,0026094,dine-in,HKI002
2023-01-06 17:03,0026095,dine-in,HKI002
2023-01-06 17:22,0026096,dine-in,HKI002
2023-01-06 17:25,0026097,takeaway,HKI002
2023-01-06 18:28,0026098,dine-in,HKI002
2023-01-06 18:32,0026099,dine-in,HKI002
2023-01-06 18:41,0026100,dine-in,HKI002
2023-01-06 18:49,0026101,dine-in,HKI002
2023-01-06 18:57,0026102,dine-in,HKI002
2023-01-06 18:58,0026103,dine-in,HKI002
2023-01-06 18:58,0026104,dine-in,HKI002
2023-01-06 19:07,0026105,dine-in,HKI002
2023-01-06 19:08,0026106,dine-in,HKI002
2023-01-06 19:12,0026107,dine-in,HKI002
2023-01-06 19:19,0026108,dine-in,HKI002
2023-01-06 19:46,0026109,Wolt,HKI002
2023-01-06 19:48,0026110,dine-in,HKI002
2023-01-06 19:48,0026111,dine-in,HKI002
2023-01-06 19:53,0026112,dine-in,HKI002
2023-01-06 19:54,0026113,dine-in,HKI002
2023-01-06 20:06,0026114,dine-in,HKI002
2023-01-06 20:09,0026115,Foodora,HKI002
2023-01-06 20:26,0026116,dine-in,HKI002
2023-01-06 20:29,0026117,dine-in,HKI002
2023-01-06 20:30,0026118,dine-in,HKI002
2023-01-06 20:38,0026119,dine-in,HKI002
2023-01-06 20:57,0026120,dine-in,HKI002
2023-01-06 21:03,0026121,dine-in,HKI002
2023-01-06 21:12,0026122,dine-in,HKI002
2023-01-06 21:38,0026123,dine-in,HKI002
2023-01-06 21:50,0026124,dine-in,HKI002
2023-01-06 21:51,0026125,dine-in,HKI002
2023-01-06 21:52,0026126,Wolt,HKI002
2023-01-06 21:57,0026127,dine-in,HKI002
2023-01-06 22:01,0026128,dine-in,HKI002
2023-01-06 22:03,0026129,dine-in,HKI002
2023-01-06 22:06,0026130,dine-in,HKI002
2023-01-06 22:08,0026131,dine-in,HKI002
2023-01-06 22:27,0026132,dine-in,HKI002
2023-01-06 22:28,0026133,Foodora,HKI002
2023-01-06 22:36,0026134,dine-in,HKI002
2023-01-06 22:43,0026135,dine-in,HKI002
2023-01-06 22:54,0026136,dine-in,HKI002
2023-01-06 22:57,0026137,dine-in,HKI002
2023-01-07 11:13,0026138,dine-in,HKI002
2023-01-07 11:25,0026139,dine-in,HKI002
2023-01-07 11:28,0026140,dine-in,HKI002
2023-01-07 11:41,0026141,dine-in,HKI002
2023-01-07 11:47,0026142,dine-in,HKI002
2023-01-07 11:59,0026143,dine-in,HKI002
2023-01-07 12:12,0026144,dine-in,HKI002
2023-01-07 12:52,0026145,dine-in,HKI002
2023-01-07 12:54,0026146,dine-in,HKI002
2023-01-07 12:54,0026147,dine-in,HKI002
2023-01-07 15:10,0026148,dine-in,HKI002
2023-01-07 15:38,0026149,dine-in,HKI002
2023-01-07 15:46,0026150,Foodora,HKI002
2023-01-07 16:12,0026151,dine-in,HKI002
2023-01-07 16:52,0026152,dine-in,HKI002
2023-01-07 16:53,0026153,dine-in,HKI002
2023-01-07 17:29,0026154,dine-in,HKI002
2023-01-07 17:56,0026155,dine-in,HKI002
2023-01-07 18:07,0026156,takeaway,HKI002
2023-01-07 18:21,0026157,takeaway,HKI002
2023-01-07 18:32,0026158,dine-in,HKI002
2023-01-07 19:03,0026159,dine-in,HKI002
2023-01-07 19:11,0026160,Wolt,HKI002
2023-01-07 19:29,0026161,dine-in,HKI002
2023-01-07 19:31,0026162,dine-in,HKI002
2023-01-07 20:00,0026163,dine-in,HKI002
2023-01-07 20:08,0026164,dine-in,HKI002
2023-01-07 20:24,0026165,dine-in,HKI002
2023-01-07 20:34,0026166,dine-in,HKI002
2023-01-07 20:39,0026167,dine-in,HKI002
2023-01-07 20:45,0026168,dine-in,HKI002
2023-01-07 21:03,0026169,dine-in,HKI002
2023-01-07 21:38,0026170,dine-in,HKI002
2023-01-07 21:39,0026171,dine-in,HKI002
2023-01-07 21:47,0026172,UberEats,HKI002
2023-01-07 22:00,0026173,dine-in,HKI002
2023-01-07 22:17,0026174,dine-in,HKI002
2023-01-07 22:20,0026175,UberEats,HKI002
2023-01-07 22:57,0026176,UberEats,HKI002
2023-01-07 22:59,0026177,dine-in,HKI002
2023-01-08 11:02,0026178,Wolt,HKI002
2023-01-08 11:08,0026179,dine-in,HKI002
2023-01-08 11:24,0026180,dine-in,HKI002
2023-01-08 11:32,0026181,dine-in,HKI002
2023-01-08 11:33,0026182,dine-in,HKI002
2023-01-08 11:42,0026183,dine-in,HKI002
2023-01-08 11:47,0026184,UberEats,HKI002
2023-01-08 11:53,0026185,Wolt,HKI002
2023-01-08 12:31,0026186,dine-in,HKI002
2023-01-08 12:34,0026187,dine-in,HKI002
2023-01-08 12:44,0026188,Foodora,HKI002
2023-01-08 12:45,0026189,dine-in,HKI002
2023-01-08 12:49,0026190,dine-in,HKI002
2023-01-08 12:53,0026191,dine-in,HKI002
2023-01-08 13:24,0026192,Foodora,HKI002
2023-01-08 13:30,0026193,dine-in,HKI002
2023-01-08 13:39,0026194,Wolt,HKI002
2023-01-08 13:50,0026195,dine-in,HKI002
2023-01-08 15:32,0026196,dine-in,HKI002
2023-01-08 16:05,0026197,dine-in,HKI002
2023-01-08 16:06,0026198,dine-in,HKI002
2023-01-08 16:31,0026199,Foodora,HKI002
2023-01-08 16:44,0026200,dine-in,HKI002
2023-01-08 17:19,0026201,dine-in,HKI002
2023-01-08 17:37,0026202,dine-in,HKI002
2023-01-08 18:07,0026203,dine-in,HKI002
2023-01-08 18:14,0026204,Wolt,HKI002
2023-01-08 18:15,0026205,dine-in,HKI002
2023-01-08 18:26,0026206,Wolt,HKI002
2023-01-08 18:48,0026207,UberEats,HKI002
2023-01-08 19:01,0026208,Foodora,HKI002
2023-01-08 19:07,0026209,dine-in,HKI002
2023-01-08 19:43,0026210,dine-in,HKI002
2023-01-08 19:47,0026211,dine-in,HKI002
2023-01-08 19:49,0026212,dine-in,HKI002
2023-01-08 19:49,0026213,Foodora,HKI002
2023-01-08 20:04,0026214,UberEats,HKI002
2023-01-08 20:06,0026215,dine-in,HKI002
2023-01-08 20:30,0026216,UberEats,HKI002
2023-01-08 20:36,0026217,dine-in,HKI002
2023-01-08 20:38,0026218,dine-in,HKI002
2023-01-08 20:45,0026219,dine-in,HKI002
2023-01-08 20:54,0026220,dine-in,HKI002
2023-01-08 20:59,0026221,dine-in,HKI002
2023-01-08 21:07,0026222,dine-in,HKI002
2023-01-08 21:07,0026223,takeaway,HKI002
2023-01-08 21:13,0026224,dine-in,HKI002
2023-01-08 21:48,0026225,dine-in,HKI002
2023-01-08 22:08,0026226,dine-in,HKI002
2023-01-08 22:09,0026227,Wolt,HKI002
2023-01-08 22:13,0026228,dine-in,HKI002
2023-01-08 22:21,0026229,dine-in,HKI002
2023-01-08 22:24,0026230,dine-in,HKI002
2023-01-08 22:37,0026231,dine-in,HKI002
2023-01-08 22:42,0026232,dine-in,HKI002
2023-01-08 22:42,0026233,dine-in,HKI002
2023-01-09 11:03,0026234,dine-in,HKI002
2023-01-09 11:07,0026235,dine-in,HKI002
2023-01-09 11:09,0026236,dine-in,HKI002
2023-01-09 11:27,0026237,dine-in,HKI002
2023-01-09 11:31,0026238,dine-in,HKI002
2023-01-09 11:37,0026239,dine-in,HKI002
2023-01-09 11:51,0026240,dine-in,HKI002
2023-01-09 11:56,0026241,dine-in,HKI002
2023-01-09 12:05,0026242,dine-in,HKI002
2023-01-09 12:11,0026243,dine-in,HKI002
2023-01-09 12:20,0026244,Wolt,HKI002
2023-01-09 12:21,0026245,dine-in,HKI002
2023-01-09 12:25,0026246,dine-in,HKI002
2023-01-09 12:49,0026247,dine-in,HKI002
2023-01-09 12:50,0026248,dine-in,HKI002
2023-01-09 12:51,0026249,dine-in,HKI002
2023-01-09 12:55,0026250,dine-in,HKI002
2023-01-09 13:18,0026251,dine-in,HKI002
2023-01-09 13:35,0026252,dine-in,HKI002
2023-01-09 14:13,0026253,dine-in,HKI002
2023-01-09 14:18,0026254,dine-in,HKI002
2023-01-09 14:26,0026255,dine-in,HKI002
2023-01-09 14:46,0026256,dine-in,HKI002
2023-01-09 14:55,0026257,dine-in,HKI002
2023-01-09 15:17,0026258,dine-in,HKI002
2023-01-09 15:23,0026259,dine-in,HKI002
2023-01-09 16:40,0026260,dine-in,HKI002
2023-01-09 17:00,0026261,Wolt,HKI002
2023-01-09 17:20,0026262,takeaway,HKI002
2023-01-09 17:32,0026263,dine-in,HKI002
2023-01-09 18:00,0026264,dine-in,HKI002
2023-01-09 18:14,0026265,dine-in,HKI002
2023-01-09 18:24,0026266,dine-in,HKI002
2023-01-09 18:51,0026267,dine-in,HKI002
2023-01-09 19:06,0026268,UberEats,HKI002
2023-01-09 19:06,0026269,dine-in,HKI002
2023-01-09 19:14,0026270,takeaway,HKI002
2023-01-09 19:16,0026271,dine-in,HKI002
2023-01-09 19:20,0026272,dine-in,HKI002
2023-01-09 19:28,0026273,dine-in,HKI002
2023-01-09 19:37,0026274,dine-in,HKI002
2023-01-09 19:38,0026275,dine-in,HKI002
2023-01-09 19:50,0026276,UberEats,HKI002
2023-01-09 19:53,0026277,dine-in,HKI002
2023-01-09 19:59,0026278,dine-in,HKI002
2023-01-09 20:00,0026279,dine-in,HKI002
2023-01-09 20:15,0026280,dine-in,HKI002
2023-01-09 20:30,0026281,dine-in,HKI002
2023-01-09 20:33,0026282,dine-in,HKI002
2023-01-09 20:45,0026283,dine-in,HKI002
2023-01-09 21:00,0026284,dine-in,HKI002
2023-01-09 21:17,0026285,dine-in,HKI002
2023-01-09 21:28,0026286,dine-in,HKI002
2023-01-09 21:28,0026287,dine-in,HKI002
2023-01-09 21:49,0026288,dine-in,HKI002
2023-01-09 22:11,0026289,dine-in,HKI002
2023-01-09 22:12,0026290,dine-in,HKI002
2023-01-09 22:13,0026291,dine-in,HKI002
2023-01-09 22:15,0026292,dine-in,HKI002
2023-01-09 22:19,0026293,dine-in,HKI002
2023-01-09 22:22,0026294,dine-in,HKI002
2023-01-09 22:25,0026295,dine-in,HKI002
2023-01-09 22:25,0026296,dine-in,HKI002
2023-01-09 22:32,0026297,dine-in,HKI002
2023-01-09 22:35,0026298,dine-in,HKI002
2023-01-09 22:41,0026299,dine-in,HKI002
2023-01-09 22:49,0026300,dine-in,HKI002
2023-01-10 11:13,0026301,dine-in,HKI002
2023-01-10 11:14,0026302,dine-in,HKI002
2023-01-10 11:14,0026303,dine-in,HKI002
2023-01-10 11:37,0026304,dine-in,HKI002
2023-01-10 11:40,0026305,dine-in,HKI002
2023-01-10 11:41,0026306,dine-in,HKI002
2023-01-10 11:49,0026307,dine-in,HKI002
2023-01-10 11:49,0026308,dine-in,HKI002
2023-01-10 11:59,0026309,UberEats,HKI002
2023-01-10 12:00,0026310,dine-in,HKI002
2023-01-10 12:01,0026311,dine-in,HKI002
2023-01-10 12:24,0026312,UberEats,HKI002
2023-01-10 12:26,0026313,dine-in,HKI002
2023-01-10 12:27,0026314,dine-in,HKI002
2023-01-10 12:28,0026315,dine-in,HKI002
2023-01-10 12:34,0026316,dine-in,HKI002
2023-01-10 12:38,0026317,dine-in,HKI002
2023-01-10 12:44,0026318,dine-in,HKI002
2023-01-10 12:54,0026319,Wolt,HKI002
2023-01-10 12:58,0026320,dine-in,HKI002
2023-01-10 13:07,0026321,dine-in,HKI002
2023-01-10 13:08,0026322,dine-in,HKI002
2023-01-10 13:35,0026323,dine-in,HKI002
2023-01-10 13:59,0026324,dine-in,HKI002
2023-01-10 14:24,0026325,Wolt,HKI002
2023-01-10 15:13,0026326,dine-in,HKI002
2023-01-10 15:40,0026327,dine-in,HKI002
2023-01-10 15:51,0026328,Foodora,HKI002
2023-01-10 16:06,0026329,dine-in,HKI002
2023-01-10 16:14,0026330,dine-in,HKI002
2023-01-10 16:15,0026331,dine-in,HKI002
2023-01-10 16:19,0026332,takeaway,HKI002
2023-01-10 16:48,0026333,dine-in,HKI002
2023-01-10 17:29,0026334,dine-in,HKI002
2023-01-10 17:42,0026335,dine-in,HKI002
