order_no,product_name,amount
0103565,plum-nut raw cake,1
0103565,prosciutto e funghi,1
0103565,tiramisu della mamma,1
0103565,vanilla gelato,1
0103566,aglio olio e peperoncino,1
0103566,beef carpaccio,1
0103566,con salame,1
0103566,margherita,1
0103566,tiramisu della mamma,2
0103566,vanilla gelato,1
0103567,beef carpaccio,1
0103567,cacio e pepe,1
0103567,con salame,1
0103567,insalata caprese,1
0103567,prosciutto e funghi,1
0103568,beef carpaccio,1
0103568,burrata with grapes & basil,1
0103568,cacio e pepe,1
0103568,marinara,1
0103569,beef carpaccio,2
0103569,cacio e pepe,3
0103569,lemon gelato,1
0103569,marinara,1
0103569,mona lisa,1
0103569,octopus arancini,1
0103569,pistachio gelato,1
0103569,tiramisu della mamma,1
0103569,zeppole,1
0103570,caprese vanilla & raspberry,1
0103570,margherita,1
0103570,mona lisa,1
0103570,octopus arancini,1
0103570,pistachio gelato,2
0103570,prosciutto e funghi,1
0103571,cheese and peas arancini,1
0103571,diavola,1
0103571,lemon gelato,1
0103572,aglio olio e peperoncino,1
0103572,beef carpaccio,1
0103572,con salame,1
0103572,prosciutto e funghi,2
0103572,strega,2
0103573,caprese vanilla & raspberry,1
0103573,chocolate gelato,2
0103573,con salame,2
0103573,diavola,1
0103573,mona lisa,1
0103573,prosciutto e funghi,1
0103574,tonnarella,1
0103575,beef carpaccio,1
0103575,caprese vanilla & raspberry,1
0103575,mona lisa,1
0103576,burrata with grapes & basil,1
0103576,cacio e pepe,1
0103576,chocolate gelato,1
0103576,con salame,1
0103576,insalata caprese,1
0103576,mango gelato,1
0103576,margherita,1
0103576,octopus arancini,1
0103576,vanilla gelato,1
0103577,beef carpaccio,1
0103577,burrata with grapes & basil,2
0103577,caprese vanilla & raspberry,1
0103577,diavola,2
0103577,margherita,1
0103577,octopus arancini,1
0103577,pistachio gelato,1
0103577,provola e pepe,1
0103578,cacio e pepe,1
0103578,octopus arancini,1
0103578,plum-nut raw cake,1
0103579,aglio olio e peperoncino,1
0103579,cacio e pepe,1
0103579,caprese vanilla & raspberry,1
0103579,cheese and peas arancini,1
0103579,chocolate gelato,1
0103579,diavola,1
0103579,margherita,1
0103579,tonnarella,1
0103580,chocolate gelato,1
0103580,provola e pepe,1
0103580,tiramisu della mamma,1
0103581,chocolate gelato,2
0103581,con salame,1
0103581,diavola,3
0103581,insalata caprese,1
0103581,mango gelato,1
0103581,octopus arancini,1
0103581,prosciutto e funghi,1
0103581,strawberry gelato,1
0103582,aglio olio e peperoncino,1
0103582,cacio e pepe,1
0103582,marinara,1
0103582,pistachio gelato,1
0103582,provola e pepe,2
0103582,strawberry gelato,1
0103582,tonnarella,1
0103583,lemon gelato,1
0103583,mona lisa,1
0103584,cacio e pepe,1
0103584,mango gelato,1
0103584,tonnarella,1
0103585,cacio e pepe,1
0103585,chocolate gelato,1
0103585,lemon gelato,1
0103585,mango gelato,1
0103585,margherita,1
0103585,mona lisa,1
0103585,pistachio gelato,2
0103585,prosciutto e funghi,2
0103586,mona lisa,1
0103586,octopus arancini,1
0103586,provola e pepe,1
0103586,tiramisu della mamma,1
0103586,tonnarella,1
0103587,aglio olio e peperoncino,1
0103587,burrata with grapes & basil,1
0103587,cheese and peas arancini,1
0103587,insalata caprese,1
0103587,margherita,2
0103587,mona lisa,1
0103587,provola e pepe,1
0103587,tonnarella,1
0103588,diavola,1
0103588,margherita,1
0103589,cheese and peas arancini,1
0103589,con salame,1
0103589,diavola,1
0103589,octopus arancini,1
0103589,provola e pepe,1
0103590,diavola,1
0103590,pistachio gelato,1
0103591,burrata with grapes & basil,1
0103591,caprese vanilla & raspberry,1
0103591,cheese and peas arancini,1
0103591,diavola,1
0103591,margherita,1
0103591,marinara,1
0103591,mona lisa,1
0103591,prosciutto e funghi,1
0103591,strawberry gelato,1
0103591,tonnarella,1
0103591,vanilla gelato,1
0103591,zeppole,1
0103592,aglio olio e peperoncino,1
0103592,con salame,1
0103592,lemon gelato,1
0103592,provola e pepe,1
0103592,strawberry gelato,1
0103593,aglio olio e peperoncino,1
0103593,con salame,1
0103593,insalata caprese,1
0103593,lemon gelato,1
0103593,pistachio gelato,1
0103593,provola e pepe,1
0103593,zeppole,1
0103594,aglio olio e peperoncino,1
0103594,cheese and peas arancini,3
0103594,chocolate gelato,1
0103594,con salame,3
0103594,mango gelato,1
0103594,octopus arancini,1
0103594,pistachio gelato,1
0103594,strawberry gelato,1
0103595,aglio olio e peperoncino,1
0103595,burrata with grapes & basil,1
0103595,cacio e pepe,1
0103595,con salame,1
0103595,diavola,1
0103595,insalata caprese,1
0103595,provola e pepe,1
0103595,tiramisu della mamma,3
0103596,insalata caprese,1
0103596,margherita,1
0103596,marinara,1
0103596,pistachio gelato,1
0103597,burrata with grapes & basil,1
0103597,cacio e pepe,1
0103597,caprese vanilla & raspberry,1
0103597,cheese and peas arancini,1
0103597,chocolate gelato,1
0103597,diavola,2
0103597,strega,1
0103598,burrata with grapes & basil,2
0103598,diavola,1
0103598,insalata caprese,1
0103598,plum-nut raw cake,1
0103598,strega,2
0103598,tiramisu della mamma,1
0103599,burrata with grapes & basil,1
0103599,cacio e pepe,1
0103599,cheese and peas arancini,1
0103599,con salame,1
0103599,insalata caprese,1
0103599,marinara,1
0103599,octopus arancini,2
0103599,provola e pepe,2
0103599,tonnarella,1
0103599,zeppole,1
0103600,burrata with grapes & basil,1
0103600,cacio e pepe,1
0103600,cheese and peas arancini,1
0103600,insalata caprese,2
0103600,margherita,2
0103600,prosciutto e funghi,2
0103600,strawberry gelato,1
0103601,burrata with grapes & basil,1
0103601,diavola,1
0103601,insalata caprese,1
0103601,tonnarella,1
0103602,aglio olio e peperoncino,1
0103602,caprese vanilla & raspberry,1
0103602,con salame,1
0103602,margherita,1
0103602,octopus arancini,1
0103602,strawberry gelato,1
0103602,strega,1
0103603,marinara,1
0103603,mona lisa,1
0103603,provola e pepe,1
0103603,tonnarella,1
0103604,aglio olio e peperoncino,1
0103604,beef carpaccio,1
0103604,burrata with grapes & basil,2
0103604,con salame,1
0103604,diavola,2
0103604,lemon gelato,1
0103604,mango gelato,1
0103604,margherita,1
0103604,mona lisa,1
0103604,octopus arancini,1
0103604,strawberry gelato,1
0103605,beef carpaccio,1
0103605,burrata with grapes & basil,1
0103605,cacio e pepe,1
0103605,chocolate gelato,1
0103605,lemon gelato,1
0103605,margherita,1
0103605,marinara,1
0103605,strega,1
0103605,tonnarella,1
0103605,vanilla gelato,1
0103606,caprese vanilla & raspberry,1
0103606,chocolate gelato,1
0103606,margherita,2
0103606,mona lisa,1
0103606,prosciutto e funghi,1
0103606,tiramisu della mamma,1
0103606,zeppole,1
0103607,aglio olio e peperoncino,1
0103607,cacio e pepe,1
0103607,caprese vanilla & raspberry,1
0103607,con salame,1
0103607,lemon gelato,1
0103607,provola e pepe,2
0103607,strega,1
0103607,zeppole,1
0103608,con salame,1
0103608,octopus arancini,1
0103608,prosciutto e funghi,1
0103608,tiramisu della mamma,2
0103608,tonnarella,1
0103609,aglio olio e peperoncino,1
0103609,burrata with grapes & basil,2
0103609,cacio e pepe,2
0103609,cheese and peas arancini,1
0103609,insalata caprese,2
0103609,mango gelato,2
0103609,marinara,1
0103609,prosciutto e funghi,1
0103609,provola e pepe,1
0103609,strawberry gelato,1
0103610,con salame,1
0103610,diavola,1
0103610,insalata caprese,1
0103610,lemon gelato,1
0103610,mango gelato,3
0103610,marinara,1
0103610,mona lisa,1
0103610,strega,1
0103610,vanilla gelato,1
0103611,aglio olio e peperoncino,3
0103611,burrata with grapes & basil,1
0103611,cacio e pepe,1
0103611,insalata caprese,1
0103611,mona lisa,1
0103611,strega,1
0103611,vanilla gelato,2
0103612,beef carpaccio,1
0103612,cheese and peas arancini,1
0103612,chocolate gelato,2
0103612,con salame,1
0103612,mona lisa,1
0103613,aglio olio e peperoncino,1
0103613,beef carpaccio,1
0103613,margherita,1
0103614,aglio olio e peperoncino,2
0103614,beef carpaccio,1
0103614,con salame,1
0103614,mona lisa,1
0103614,provola e pepe,2
0103614,vanilla gelato,1
0103615,insalata caprese,1
0103615,provola e pepe,1
0103615,zeppole,1
0103616,marinara,1
0103616,provola e pepe,2
0103616,zeppole,1
0103617,burrata with grapes & basil,1
0103617,cacio e pepe,1
0103617,caprese vanilla & raspberry,2
0103617,cheese and peas arancini,1
0103617,lemon gelato,1
0103617,margherita,1
0103617,mona lisa,1
0103617,strega,1
0103618,aglio olio e peperoncino,2
0103618,insalata caprese,1
0103618,octopus arancini,1
0103618,zeppole,1
0103619,chocolate gelato,1
0103619,mango gelato,1
0103619,mona lisa,1
0103619,strega,1
0103620,beef carpaccio,1
0103620,con salame,1
0103620,diavola,1
0103620,insalata caprese,3
0103620,pistachio gelato,1
0103620,prosciutto e funghi,2
0103621,cheese and peas arancini,1
0103621,diavola,1
0103621,insalata caprese,1
0103621,prosciutto e funghi,1
0103621,provola e pepe,1
0103621,strega,1
0103622,aglio olio e peperoncino,1
0103622,mona lisa,1
0103622,pistachio gelato,1
0103622,provola e pepe,2
0103622,tiramisu della mamma,1
0103622,tonnarella,1
0103623,aglio olio e peperoncino,3
0103623,beef carpaccio,1
0103623,burrata with grapes & basil,2
0103623,caprese vanilla & raspberry,1
0103623,diavola,1
0103623,margherita,1
0103623,octopus arancini,1
0103623,prosciutto e funghi,1
0103624,cacio e pepe,1
0103624,diavola,1
0103624,prosciutto e funghi,1
0103624,tonnarella,1
0103625,aglio olio e peperoncino,1
0103625,beef carpaccio,2
0103625,cacio e pepe,2
0103625,cheese and peas arancini,1
0103625,diavola,1
0103625,insalata caprese,1
0103625,margherita,1
0103625,marinara,1
0103626,cacio e pepe,1
0103626,caprese vanilla & raspberry,1
0103626,cheese and peas arancini,2
0103626,con salame,1
0103626,diavola,2
0103626,insalata caprese,2
0103626,margherita,1
0103626,provola e pepe,1
0103626,vanilla gelato,1
0103626,zeppole,1
0103627,strega,1
0103628,cacio e pepe,1
0103628,chocolate gelato,2
0103628,diavola,1
0103628,lemon gelato,1
0103628,margherita,1
0103628,marinara,1
0103628,mona lisa,1
0103628,octopus arancini,1
0103628,plum-nut raw cake,1
0103628,tiramisu della mamma,1
0103629,aglio olio e peperoncino,1
0103629,burrata with grapes & basil,1
0103629,cheese and peas arancini,2
0103629,diavola,2
0103629,mango gelato,2
0103629,mona lisa,1
0103629,octopus arancini,1
0103629,plum-nut raw cake,1
0103629,prosciutto e funghi,1
0103630,caprese vanilla & raspberry,2
0103630,con salame,1
0103630,marinara,1
0103630,prosciutto e funghi,1
0103630,provola e pepe,1
0103630,tonnarella,1
0103630,zeppole,2
0103631,beef carpaccio,1
0103631,burrata with grapes & basil,1
0103631,cacio e pepe,1
0103631,caprese vanilla & raspberry,1
0103631,cheese and peas arancini,2
0103631,con salame,1
0103631,diavola,1
0103631,margherita,1
0103632,con salame,1
0103632,mango gelato,1
0103632,marinara,1
0103632,plum-nut raw cake,1
0103633,caprese vanilla & raspberry,1
0103633,con salame,1
0103634,cheese and peas arancini,1
0103634,strawberry gelato,1
0103634,tonnarella,1
0103635,cacio e pepe,1
0103635,caprese vanilla & raspberry,1
0103635,con salame,2
0103635,lemon gelato,1
0103635,mona lisa,1
0103636,beef carpaccio,1
0103636,burrata with grapes & basil,1
0103636,cacio e pepe,2
0103636,mango gelato,1
0103636,margherita,1
0103636,mona lisa,1
0103636,plum-nut raw cake,1
0103636,strawberry gelato,1
0103637,aglio olio e peperoncino,1
0103637,con salame,1
0103637,prosciutto e funghi,2
0103637,strawberry gelato,1
0103637,tiramisu della mamma,1
0103637,vanilla gelato,1
0103638,cacio e pepe,1
0103638,mona lisa,1
0103638,octopus arancini,2
0103638,pistachio gelato,1
0103638,tiramisu della mamma,1
0103639,beef carpaccio,1
0103639,burrata with grapes & basil,1
0103639,cacio e pepe,1
0103639,mona lisa,1
0103639,octopus arancini,1
0103639,prosciutto e funghi,1
0103639,provola e pepe,1
0103639,strega,1
0103640,burrata with grapes & basil,1
0103640,caprese vanilla & raspberry,2
0103640,margherita,1
0103640,mona lisa,1
0103640,provola e pepe,1
0103640,vanilla gelato,1
0103641,cheese and peas arancini,1
0103641,diavola,1
0103641,margherita,1
0103641,pistachio gelato,1
0103641,vanilla gelato,1
0103642,beef carpaccio,1
0103642,burrata with grapes & basil,1
0103642,cacio e pepe,2
0103642,caprese vanilla & raspberry,1
0103642,cheese and peas arancini,1
0103642,chocolate gelato,1
0103642,insalata caprese,1
0103642,margherita,2
0103642,mona lisa,1
0103642,octopus arancini,1
0103642,plum-nut raw cake,1
0103642,prosciutto e funghi,1
0103642,vanilla gelato,1
0103642,zeppole,1
0103643,chocolate gelato,1
0103643,insalata caprese,1
0103643,provola e pepe,1
0103644,con salame,1
0103644,insalata caprese,2
0103644,mona lisa,1
0103644,strega,1
0103645,aglio olio e peperoncino,1
0103645,caprese vanilla & raspberry,1
0103645,cheese and peas arancini,1
0103645,diavola,1
0103645,marinara,1
0103645,pistachio gelato,1
0103645,zeppole,1
0103646,mona lisa,1
0103646,tiramisu della mamma,1
0103647,cheese and peas arancini,1
0103647,diavola,1
0103647,insalata caprese,1
0103647,mona lisa,1
0103647,octopus arancini,1
0103647,pistachio gelato,4
0103647,prosciutto e funghi,1
0103647,provola e pepe,1
0103647,tiramisu della mamma,1
0103647,tonnarella,1
0103648,beef carpaccio,1
0103648,burrata with grapes & basil,1
0103648,caprese vanilla & raspberry,1
0103648,con salame,1
0103648,diavola,2
0103648,insalata caprese,1
0103648,mango gelato,1
0103648,margherita,1
0103648,octopus arancini,1
0103648,pistachio gelato,1
0103648,prosciutto e funghi,1
0103649,cacio e pepe,1
0103649,chocolate gelato,1
0103649,diavola,1
0103650,cheese and peas arancini,1
0103650,con salame,1
0103650,margherita,1
0103650,provola e pepe,1
0103651,con salame,1
0103651,diavola,1
0103651,insalata caprese,1
0103651,octopus arancini,1
0103651,vanilla gelato,1
0103652,aglio olio e peperoncino,1
0103652,burrata with grapes & basil,3
0103652,chocolate gelato,1
0103652,diavola,1
0103652,insalata caprese,2
0103652,prosciutto e funghi,1
0103652,provola e pepe,1
0103652,strega,1
0103652,tonnarella,1
0103652,vanilla gelato,1
0103653,aglio olio e peperoncino,1
0103653,burrata with grapes & basil,1
0103653,cacio e pepe,1
0103653,chocolate gelato,1
0103653,prosciutto e funghi,1
0103654,burrata with grapes & basil,1
0103654,con salame,1
0103654,insalata caprese,1
0103654,mango gelato,1
0103654,marinara,1
0103655,beef carpaccio,1
0103655,chocolate gelato,1
0103655,insalata caprese,1
0103655,mona lisa,2
0103655,plum-nut raw cake,1
0103655,provola e pepe,1
0103655,strawberry gelato,1
0103656,strega,1
0103656,tiramisu della mamma,1
0103657,aglio olio e peperoncino,1
0103657,diavola,1
0103657,pistachio gelato,1
0103657,prosciutto e funghi,1
0103657,provola e pepe,1
0103658,burrata with grapes & basil,1
0103658,cacio e pepe,1
0103658,caprese vanilla & raspberry,2
0103658,diavola,1
0103658,mona lisa,2
0103658,octopus arancini,1
0103658,prosciutto e funghi,1
0103658,zeppole,1
0103659,octopus arancini,1
0103659,strawberry gelato,1
0103659,strega,1
0103660,beef carpaccio,1
0103660,cacio e pepe,1
0103660,diavola,1
0103660,insalata caprese,1
0103660,mona lisa,1
0103660,octopus arancini,1
0103661,aglio olio e peperoncino,1
0103661,insalata caprese,1
0103662,con salame,1
0103662,insalata caprese,1
0103663,beef carpaccio,1
0103663,burrata with grapes & basil,1
0103663,cacio e pepe,1
0103663,con salame,1
0103663,diavola,2
0103663,octopus arancini,1
0103663,strega,1
0103663,zeppole,1
0103664,beef carpaccio,1
0103664,cheese and peas arancini,1
0103664,margherita,1
0103664,marinara,1
0103665,burrata with grapes & basil,1
0103665,margherita,1
0103666,octopus arancini,1
0103666,provola e pepe,1
0103666,strega,1
0103667,aglio olio e peperoncino,1
0103667,caprese vanilla & raspberry,1
0103667,diavola,1
0103667,margherita,1
0103667,strawberry gelato,1
0103667,tonnarella,1
0103667,vanilla gelato,2
0103668,aglio olio e peperoncino,2
0103668,burrata with grapes & basil,2
0103668,chocolate gelato,2
0103668,diavola,1
0103668,insalata caprese,1
0103668,marinara,1
0103668,prosciutto e funghi,1
0103668,tiramisu della mamma,3
0103669,burrata with grapes & basil,1
0103669,caprese vanilla & raspberry,1
0103669,cheese and peas arancini,1
0103669,mango gelato,1
0103669,marinara,1
0103669,strega,1
0103669,tonnarella,1
0103670,aglio olio e peperoncino,1
0103670,cacio e pepe,2
0103670,vanilla gelato,1
0103671,burrata with grapes & basil,1
0103671,caprese vanilla & raspberry,1
0103671,con salame,2
0103671,marinara,1
0103671,octopus arancini,1
0103671,provola e pepe,1
0103671,strega,1
0103672,aglio olio e peperoncino,1
0103672,lemon gelato,1
0103672,margherita,1
0103672,octopus arancini,1
0103672,prosciutto e funghi,1
0103672,provola e pepe,1
0103673,diavola,1
0103674,aglio olio e peperoncino,1
0103674,con salame,1
0103674,marinara,1
0103675,beef carpaccio,2
0103675,burrata with grapes & basil,1
0103675,caprese vanilla & raspberry,1
0103675,cheese and peas arancini,1
0103675,marinara,1
0103675,prosciutto e funghi,2
0103675,tonnarella,1
0103676,burrata with grapes & basil,1
0103676,con salame,1
0103676,diavola,1
0103676,insalata caprese,2
0103676,marinara,1
0103676,octopus arancini,1
0103676,prosciutto e funghi,1
0103677,con salame,2
0103677,provola e pepe,1
0103677,tonnarella,1
0103678,beef carpaccio,1
0103678,margherita,1
0103679,margherita,1
0103679,octopus arancini,1
0103679,zeppole,1
0103680,beef carpaccio,1
0103680,diavola,1
0103680,mona lisa,1
0103680,provola e pepe,1
0103680,strawberry gelato,1
0103680,vanilla gelato,1
0103681,burrata with grapes & basil,1
0103681,cacio e pepe,1
0103681,caprese vanilla & raspberry,1
0103681,cheese and peas arancini,1
0103681,mona lisa,1
0103682,cacio e pepe,1
0103682,chocolate gelato,1
0103682,con salame,1
0103682,insalata caprese,1
0103682,mango gelato,1
0103682,mona lisa,2
0103682,octopus arancini,1
0103682,tiramisu della mamma,2
0103683,burrata with grapes & basil,1
0103683,cacio e pepe,3
0103683,chocolate gelato,1
0103683,con salame,1
0103683,diavola,1
0103683,mango gelato,1
0103683,plum-nut raw cake,1
0103683,tiramisu della mamma,1
0103683,tonnarella,1
0103684,aglio olio e peperoncino,1
0103684,beef carpaccio,2
0103684,margherita,1
0103684,marinara,1
0103684,octopus arancini,1
0103684,plum-nut raw cake,1
0103685,aglio olio e peperoncino,2
0103685,burrata with grapes & basil,1
0103685,chocolate gelato,1
0103685,insalata caprese,1
0103685,mango gelato,1
0103685,margherita,1
0103685,mona lisa,1
0103685,prosciutto e funghi,1
0103686,burrata with grapes & basil,1
0103686,caprese vanilla & raspberry,2
0103686,diavola,1
0103686,mona lisa,1
0103686,tonnarella,1
0103686,zeppole,1
0103687,aglio olio e peperoncino,1
0103687,cheese and peas arancini,1
0103687,chocolate gelato,1
0103687,margherita,1
0103687,mona lisa,1
0103687,octopus arancini,2
0103687,provola e pepe,1
0103688,burrata with grapes & basil,1
0103688,chocolate gelato,1
0103688,con salame,1
0103688,margherita,2
0103688,octopus arancini,1
0103689,burrata with grapes & basil,3
0103689,cheese and peas arancini,2
0103689,diavola,1
0103689,margherita,2
0103689,marinara,2
0103689,provola e pepe,1
0103690,cacio e pepe,1
0103690,marinara,1
0103690,octopus arancini,1
0103690,plum-nut raw cake,1
0103690,prosciutto e funghi,1
0103690,vanilla gelato,2
0103691,caprese vanilla & raspberry,1
0103691,con salame,1
0103691,diavola,1
0103691,marinara,1
0103691,strawberry gelato,2
0103691,strega,1
0103691,zeppole,1
0103692,strega,1
0103693,con salame,1
0103693,diavola,1
0103693,mona lisa,1
0103693,octopus arancini,2
0103693,provola e pepe,1
0103693,strega,1
0103694,diavola,2
0103694,lemon gelato,1
0103694,margherita,1
0103695,beef carpaccio,1
0103695,mona lisa,1
0103695,vanilla gelato,1
0103696,cacio e pepe,1
0103696,cheese and peas arancini,1
0103696,marinara,1
0103696,plum-nut raw cake,2
0103696,provola e pepe,1
0103697,chocolate gelato,1
0103697,mona lisa,1
0103698,mona lisa,2
0103699,mona lisa,1
0103700,burrata with grapes & basil,1
0103700,cacio e pepe,1
0103700,cheese and peas arancini,1
0103700,mango gelato,1
0103700,pistachio gelato,1
0103700,provola e pepe,1
0103701,beef carpaccio,1
0103701,cheese and peas arancini,1
0103701,lemon gelato,1
0103701,provola e pepe,1
0103701,tonnarella,2
0103701,vanilla gelato,1
0103702,aglio olio e peperoncino,1
0103702,burrata with grapes & basil,2
0103702,caprese vanilla & raspberry,1
0103702,insalata caprese,1
0103702,marinara,1
0103702,octopus arancini,1
0103702,provola e pepe,2
0103702,strawberry gelato,1
0103703,chocolate gelato,1
0103703,insalata caprese,1
0103703,plum-nut raw cake,1
0103703,provola e pepe,1
0103703,tonnarella,1
0103704,burrata with grapes & basil,1
0103704,cacio e pepe,1
0103704,margherita,1
0103705,beef carpaccio,1
0103705,strega,2
0103706,mona lisa,1
0103707,caprese vanilla & raspberry,1
0103707,lemon gelato,1
0103707,prosciutto e funghi,1
0103707,strega,1
0103708,aglio olio e peperoncino,1
0103708,cacio e pepe,1
0103708,con salame,1
0103708,insalata caprese,1
0103709,mona lisa,1
0103709,strawberry gelato,1
0103710,cacio e pepe,1
0103710,con salame,1
0103710,mango gelato,2
0103710,marinara,2
0103710,strawberry gelato,2
0103711,aglio olio e peperoncino,2
0103711,beef carpaccio,1
0103711,burrata with grapes & basil,1
0103711,chocolate gelato,1
0103711,insalata caprese,1
0103711,mango gelato,1
0103711,margherita,2
0103711,pistachio gelato,1
0103711,tonnarella,1
0103711,zeppole,1
0103712,provola e pepe,1
0103712,vanilla gelato,1
0103713,cacio e pepe,1
0103713,diavola,2
0103713,mango gelato,1
0103713,mona lisa,1
0103713,provola e pepe,2
0103713,vanilla gelato,2
0103713,zeppole,1
0103714,beef carpaccio,1
0103714,marinara,2
0103715,con salame,1
0103715,marinara,1
0103715,tiramisu della mamma,1
0103716,aglio olio e peperoncino,1
0103716,chocolate gelato,2
0103716,con salame,1
0103716,insalata caprese,1
0103716,octopus arancini,2
0103716,provola e pepe,1
0103716,tiramisu della mamma,1
0103717,cacio e pepe,1
0103717,caprese vanilla & raspberry,1
0103717,mona lisa,1
0103717,prosciutto e funghi,1
0103717,tiramisu della mamma,2
0103717,tonnarella,1
