order_no,product_name,amount
0156642,cheese and peas arancini,3
0156642,chocolate gelato,1
0156642,con salame,1
0156642,octopus arancini,1
0156642,pistachio gelato,2
0156642,plum-nut raw cake,1
0156642,provola e pepe,1
0156643,aglio olio e peperoncino,1
0156644,beef carpaccio,1
0156644,burrata with grapes & basil,1
0156644,cacio e pepe,1
0156644,caprese vanilla & raspberry,1
0156644,cheese and peas arancini,1
0156644,con salame,1
0156644,margherita,1
0156644,marinara,1
0156644,octopus arancini,1
0156644,plum-nut raw cake,1
0156644,strega,1
0156644,vanilla gelato,1
0156645,burrata with grapes & basil,1
0156645,con salame,2
0156645,tonnarella,1
0156646,burrata with grapes & basil,1
0156646,cacio e pepe,1
0156646,diavola,2
0156646,insalata caprese,2
0156646,margherita,1
0156646,marinara,1
0156647,con salame,1
0156647,lemon gelato,1
0156647,marinara,1
0156647,mona lisa,1
0156647,tiramisu della mamma,1
0156647,tonnarella,1
0156647,zeppole,1
0156648,aglio olio e peperoncino,1
0156648,cacio e pepe,1
0156648,tonnarella,1
0156649,burrata with grapes & basil,1
0156649,cheese and peas arancini,1
0156649,con salame,2
0156649,diavola,1
0156649,mona lisa,2
0156650,aglio olio e peperoncino,1
0156650,cacio e pepe,1
0156650,cheese and peas arancini,2
0156650,diavola,1
0156650,insalata caprese,1
0156650,margherita,1
0156651,beef carpaccio,3
0156651,burrata with grapes & basil,1
0156651,cacio e pepe,3
0156651,caprese vanilla & raspberry,2
0156651,chocolate gelato,1
0156651,con salame,2
0156651,lemon gelato,1
0156651,provola e pepe,1
0156651,tiramisu della mamma,1
0156652,aglio olio e peperoncino,1
0156652,burrata with grapes & basil,1
0156652,cacio e pepe,1
0156652,insalata caprese,1
0156652,mona lisa,1
0156652,octopus arancini,1
0156652,tonnarella,1
0156653,burrata with grapes & basil,1
0156653,cacio e pepe,1
0156653,diavola,1
0156653,marinara,1
0156653,strega,1
0156653,tonnarella,1
0156653,vanilla gelato,1
0156653,zeppole,1
0156654,chocolate gelato,1
0156654,con salame,1
0156654,diavola,1
0156654,margherita,1
0156654,plum-nut raw cake,1
0156654,tiramisu della mamma,1
0156655,burrata with grapes & basil,1
0156655,con salame,1
0156655,lemon gelato,1
0156656,beef carpaccio,1
0156656,burrata with grapes & basil,2
0156656,diavola,2
0156656,strega,2
0156656,tonnarella,1
0156657,beef carpaccio,1
0156657,caprese vanilla & raspberry,2
0156657,con salame,1
0156657,diavola,1
0156657,lemon gelato,3
0156657,marinara,3
0156657,plum-nut raw cake,1
0156657,tonnarella,1
0156658,caprese vanilla & raspberry,2
0156658,cheese and peas arancini,1
0156658,diavola,1
0156658,margherita,1
0156658,marinara,1
0156658,prosciutto e funghi,1
0156658,provola e pepe,2
0156658,strawberry gelato,1
0156658,vanilla gelato,3
0156659,aglio olio e peperoncino,1
0156659,beef carpaccio,2
0156659,cacio e pepe,1
0156659,cheese and peas arancini,1
0156659,provola e pepe,1
0156660,aglio olio e peperoncino,1
0156660,chocolate gelato,2
0156660,diavola,1
0156660,insalata caprese,3
0156660,margherita,1
0156660,marinara,1
0156660,pistachio gelato,1
0156660,tiramisu della mamma,1
0156661,burrata with grapes & basil,1
0156661,cacio e pepe,1
0156661,cheese and peas arancini,1
0156661,insalata caprese,1
0156661,margherita,1
0156661,marinara,1
0156661,octopus arancini,1
0156661,provola e pepe,2
0156662,beef carpaccio,2
0156662,caprese vanilla & raspberry,1
0156662,chocolate gelato,1
0156662,insalata caprese,2
0156662,lemon gelato,1
0156662,margherita,1
0156662,mona lisa,1
0156662,octopus arancini,1
0156662,plum-nut raw cake,1
0156662,provola e pepe,1
0156662,strawberry gelato,1
0156662,strega,2
0156663,burrata with grapes & basil,1
0156663,cacio e pepe,2
0156663,caprese vanilla & raspberry,1
0156663,cheese and peas arancini,1
0156663,chocolate gelato,1
0156663,con salame,1
0156663,diavola,1
0156663,insalata caprese,1
0156663,mango gelato,1
0156663,marinara,1
0156663,prosciutto e funghi,1
0156663,tiramisu della mamma,1
0156664,caprese vanilla & raspberry,1
0156664,cheese and peas arancini,1
0156664,octopus arancini,1
0156664,provola e pepe,2
0156664,strega,1
0156665,aglio olio e peperoncino,1
0156665,burrata with grapes & basil,1
0156665,cacio e pepe,1
0156665,mona lisa,1
0156665,tiramisu della mamma,1
0156666,aglio olio e peperoncino,1
0156666,caprese vanilla & raspberry,1
0156666,cheese and peas arancini,1
0156666,diavola,1
0156666,insalata caprese,2
0156666,pistachio gelato,1
0156666,tonnarella,1
0156667,aglio olio e peperoncino,1
0156667,tonnarella,1
0156668,burrata with grapes & basil,1
0156668,cacio e pepe,1
0156668,cheese and peas arancini,2
0156668,con salame,1
0156668,diavola,1
0156668,insalata caprese,1
0156668,prosciutto e funghi,1
0156668,provola e pepe,1
0156669,burrata with grapes & basil,1
0156669,con salame,1
0156669,mango gelato,1
0156669,margherita,1
0156669,marinara,1
0156669,mona lisa,1
0156669,tonnarella,2
0156670,cacio e pepe,1
0156670,caprese vanilla & raspberry,1
0156670,chocolate gelato,1
0156670,margherita,2
0156670,marinara,1
0156670,provola e pepe,1
0156670,tonnarella,1
0156670,vanilla gelato,1
0156671,burrata with grapes & basil,2
0156671,caprese vanilla & raspberry,1
0156671,chocolate gelato,1
0156671,marinara,1
0156671,mona lisa,1
0156671,provola e pepe,1
0156671,zeppole,1
0156672,aglio olio e peperoncino,1
0156672,diavola,1
0156672,margherita,1
0156672,pistachio gelato,2
0156672,strega,1
0156672,tiramisu della mamma,1
0156672,vanilla gelato,1
0156673,aglio olio e peperoncino,1
0156673,burrata with grapes & basil,1
0156673,cacio e pepe,1
0156673,insalata caprese,1
0156673,margherita,1
0156673,octopus arancini,1
0156673,tiramisu della mamma,1
0156673,vanilla gelato,1
0156674,beef carpaccio,2
0156674,caprese vanilla & raspberry,1
0156674,cheese and peas arancini,1
0156674,insalata caprese,1
0156674,mona lisa,2
0156674,prosciutto e funghi,1
0156674,strawberry gelato,1
0156674,strega,1
0156675,beef carpaccio,1
0156675,cacio e pepe,1
0156675,chocolate gelato,1
0156675,insalata caprese,1
0156675,mona lisa,1
0156675,plum-nut raw cake,1
0156675,prosciutto e funghi,1
0156676,beef carpaccio,1
0156676,burrata with grapes & basil,3
0156676,cacio e pepe,1
0156676,diavola,1
0156676,lemon gelato,2
0156676,octopus arancini,1
0156676,strega,1
0156676,tonnarella,2
0156676,vanilla gelato,1
0156677,aglio olio e peperoncino,2
0156677,burrata with grapes & basil,1
0156677,cheese and peas arancini,2
0156677,insalata caprese,2
0156677,mango gelato,1
0156677,margherita,1
0156677,marinara,1
0156677,pistachio gelato,1
0156677,strega,1
0156678,beef carpaccio,1
0156678,cheese and peas arancini,1
0156678,marinara,2
0156678,zeppole,1
0156679,cheese and peas arancini,1
0156679,strega,1
0156679,zeppole,1
0156680,beef carpaccio,2
0156680,provola e pepe,1
0156680,tonnarella,1
0156681,cacio e pepe,1
0156681,chocolate gelato,1
0156682,insalata caprese,1
0156682,plum-nut raw cake,1
0156682,prosciutto e funghi,1
0156683,aglio olio e peperoncino,1
0156683,chocolate gelato,1
0156683,con salame,1
0156683,diavola,1
0156683,lemon gelato,1
0156683,margherita,3
0156683,zeppole,1
0156684,caprese vanilla & raspberry,1
0156684,diavola,1
0156684,lemon gelato,1
0156684,margherita,1
0156684,strega,1
0156685,aglio olio e peperoncino,1
0156685,beef carpaccio,2
0156685,burrata with grapes & basil,1
0156685,con salame,1
0156685,insalata caprese,2
0156685,mona lisa,1
0156685,prosciutto e funghi,1
0156685,provola e pepe,1
0156686,aglio olio e peperoncino,2
0156686,caprese vanilla & raspberry,1
0156686,margherita,2
0156686,strawberry gelato,1
0156686,tiramisu della mamma,1
0156687,burrata with grapes & basil,1
0156687,con salame,1
0156687,lemon gelato,1
0156687,provola e pepe,1
0156687,tiramisu della mamma,1
0156688,strega,1
0156689,aglio olio e peperoncino,1
0156689,cacio e pepe,1
0156689,cheese and peas arancini,1
0156689,insalata caprese,2
0156689,marinara,1
0156689,octopus arancini,1
0156689,prosciutto e funghi,1
0156689,provola e pepe,1
0156689,strawberry gelato,1
0156690,aglio olio e peperoncino,1
0156690,cacio e pepe,1
0156690,cheese and peas arancini,1
0156690,diavola,1
0156690,insalata caprese,2
0156690,lemon gelato,1
0156690,marinara,1
0156690,octopus arancini,1
0156690,plum-nut raw cake,1
0156691,con salame,1
0156691,mango gelato,2
0156691,marinara,1
0156691,prosciutto e funghi,2
0156691,provola e pepe,1
0156691,tiramisu della mamma,1
0156692,burrata with grapes & basil,1
0156692,diavola,1
0156692,margherita,1
0156692,strawberry gelato,1
0156693,aglio olio e peperoncino,1
0156693,beef carpaccio,1
0156693,chocolate gelato,2
0156693,con salame,1
0156693,diavola,1
0156693,margherita,1
0156693,mona lisa,1
0156693,strega,1
0156694,cacio e pepe,1
0156694,pistachio gelato,1
0156695,burrata with grapes & basil,1
0156695,cacio e pepe,1
0156696,beef carpaccio,1
0156696,cacio e pepe,1
0156696,caprese vanilla & raspberry,1
0156696,chocolate gelato,1
0156696,con salame,1
0156696,margherita,1
0156696,marinara,1
0156696,octopus arancini,1
0156696,strawberry gelato,1
0156696,zeppole,1
0156697,aglio olio e peperoncino,1
0156697,caprese vanilla & raspberry,1
0156697,chocolate gelato,1
0156697,con salame,2
0156697,insalata caprese,1
0156697,octopus arancini,1
0156697,pistachio gelato,1
0156697,prosciutto e funghi,1
0156697,strega,1
0156697,zeppole,2
0156698,burrata with grapes & basil,1
0156698,mango gelato,1
0156698,marinara,1
0156698,mona lisa,2
0156698,vanilla gelato,1
0156699,cacio e pepe,1
0156700,burrata with grapes & basil,2
0156700,cacio e pepe,1
0156700,cheese and peas arancini,1
0156700,insalata caprese,1
0156700,marinara,3
0156700,mona lisa,1
0156700,pistachio gelato,1
0156700,prosciutto e funghi,1
0156700,tiramisu della mamma,1
0156700,zeppole,1
0156701,beef carpaccio,1
0156701,cacio e pepe,1
0156701,prosciutto e funghi,1
0156701,strawberry gelato,1
0156702,aglio olio e peperoncino,1
0156702,cheese and peas arancini,1
0156702,mango gelato,1
0156703,aglio olio e peperoncino,1
0156703,chocolate gelato,1
0156704,cheese and peas arancini,2
0156704,con salame,1
0156704,lemon gelato,1
0156704,octopus arancini,2
0156704,provola e pepe,1
0156704,tonnarella,2
0156705,beef carpaccio,1
0156705,burrata with grapes & basil,2
0156705,cacio e pepe,1
0156705,cheese and peas arancini,1
0156705,marinara,1
0156705,mona lisa,1
0156705,octopus arancini,1
0156705,prosciutto e funghi,1
0156705,strega,1
0156705,tonnarella,1
0156706,cheese and peas arancini,1
0156706,con salame,1
0156706,insalata caprese,1
0156706,prosciutto e funghi,1
0156707,aglio olio e peperoncino,1
0156707,burrata with grapes & basil,1
0156707,con salame,1
0156707,octopus arancini,1
0156707,strawberry gelato,1
0156707,tonnarella,1
0156707,zeppole,1
0156708,aglio olio e peperoncino,2
0156708,insalata caprese,1
0156708,octopus arancini,1
0156709,aglio olio e peperoncino,1
0156709,burrata with grapes & basil,1
0156709,cheese and peas arancini,2
0156709,diavola,1
0156709,prosciutto e funghi,1
0156709,zeppole,1
0156710,burrata with grapes & basil,1
0156710,cheese and peas arancini,3
0156710,chocolate gelato,1
0156710,marinara,2
0156710,prosciutto e funghi,1
0156710,tonnarella,1
0156711,diavola,1
0156711,insalata caprese,1
0156711,margherita,1
0156712,chocolate gelato,1
0156712,con salame,1
0156713,mango gelato,1
0156713,margherita,1
0156713,pistachio gelato,1
0156713,prosciutto e funghi,1
0156713,strega,1
0156713,tiramisu della mamma,1
0156714,beef carpaccio,1
0156714,cacio e pepe,1
0156714,caprese vanilla & raspberry,1
0156714,con salame,1
0156714,insalata caprese,1
0156714,mango gelato,2
0156714,margherita,1
0156714,mona lisa,1
0156714,octopus arancini,2
0156714,strega,1
0156714,tiramisu della mamma,1
0156714,vanilla gelato,1
0156715,aglio olio e peperoncino,1
0156715,burrata with grapes & basil,1
0156716,tonnarella,1
0156717,burrata with grapes & basil,2
0156717,cacio e pepe,1
0156717,caprese vanilla & raspberry,1
0156717,cheese and peas arancini,2
0156717,con salame,2
0156717,lemon gelato,1
0156717,mona lisa,1
0156717,provola e pepe,1
0156717,tonnarella,1
0156718,beef carpaccio,1
0156718,burrata with grapes & basil,1
0156718,cacio e pepe,2
0156718,diavola,1
0156718,prosciutto e funghi,2
0156718,tiramisu della mamma,1
0156718,tonnarella,1
0156719,caprese vanilla & raspberry,1
0156719,chocolate gelato,1
0156719,con salame,2
0156719,diavola,2
0156719,insalata caprese,1
0156719,lemon gelato,2
0156719,prosciutto e funghi,2
0156719,tiramisu della mamma,1
0156720,beef carpaccio,1
0156720,cheese and peas arancini,2
0156720,con salame,1
0156720,insalata caprese,1
0156720,margherita,1
0156720,marinara,1
0156720,provola e pepe,3
0156721,aglio olio e peperoncino,1
0156721,burrata with grapes & basil,1
0156721,cheese and peas arancini,1
0156721,chocolate gelato,1
0156721,con salame,1
0156721,insalata caprese,1
0156721,margherita,1
0156721,plum-nut raw cake,1
0156721,provola e pepe,1
0156721,strega,2
0156721,vanilla gelato,1
0156722,beef carpaccio,1
0156722,mona lisa,1
0156723,cacio e pepe,1
0156723,octopus arancini,1
0156724,beef carpaccio,1
0156724,burrata with grapes & basil,2
0156724,caprese vanilla & raspberry,1
0156724,cheese and peas arancini,1
0156724,diavola,1
0156724,insalata caprese,1
0156724,margherita,1
0156724,mona lisa,1
0156724,plum-nut raw cake,1
0156724,prosciutto e funghi,1
0156724,provola e pepe,1
0156724,strawberry gelato,1
0156724,tiramisu della mamma,1
0156725,aglio olio e peperoncino,1
0156725,con salame,2
0156725,mona lisa,1
0156725,prosciutto e funghi,1
0156726,cheese and peas arancini,1
0156726,diavola,1
0156726,insalata caprese,1
0156726,tonnarella,1
0156726,vanilla gelato,2
0156727,cacio e pepe,2
0156727,caprese vanilla & raspberry,1
0156727,cheese and peas arancini,1
0156727,chocolate gelato,1
0156727,diavola,1
0156727,lemon gelato,1
0156727,margherita,1
0156727,marinara,1
0156727,provola e pepe,1
0156728,aglio olio e peperoncino,1
0156728,beef carpaccio,1
0156728,con salame,1
0156728,marinara,1
0156729,beef carpaccio,1
0156729,con salame,1
0156729,strawberry gelato,1
0156729,strega,1
0156729,tiramisu della mamma,1
0156729,tonnarella,1
0156729,zeppole,1
0156730,cheese and peas arancini,1
0156730,con salame,1
0156730,mango gelato,1
0156730,margherita,1
0156730,mona lisa,1
0156730,octopus arancini,1
0156730,strega,2
0156730,tiramisu della mamma,1
0156730,vanilla gelato,1
0156731,lemon gelato,1
0156731,margherita,1
0156731,mona lisa,1
0156731,octopus arancini,1
0156731,vanilla gelato,1
0156732,burrata with grapes & basil,1
0156732,cacio e pepe,1
0156732,cheese and peas arancini,1
0156732,lemon gelato,1
0156732,margherita,2
0156732,octopus arancini,1
0156732,tiramisu della mamma,1
0156733,aglio olio e peperoncino,1
0156733,beef carpaccio,2
0156733,burrata with grapes & basil,1
0156733,chocolate gelato,2
0156733,insalata caprese,1
0156733,mona lisa,1
0156733,plum-nut raw cake,1
0156733,prosciutto e funghi,1
0156733,tonnarella,1
0156734,diavola,1
0156735,con salame,2
0156735,diavola,2
0156735,mango gelato,1
0156735,margherita,1
0156735,pistachio gelato,2
0156735,plum-nut raw cake,1
0156735,provola e pepe,1
0156735,strawberry gelato,1
0156735,zeppole,1
0156736,margherita,1
0156736,pistachio gelato,1
0156737,aglio olio e peperoncino,1
0156737,beef carpaccio,1
0156737,tiramisu della mamma,1
0156738,burrata with grapes & basil,1
0156738,cacio e pepe,2
0156738,caprese vanilla & raspberry,1
0156738,cheese and peas arancini,1
0156738,chocolate gelato,1
0156738,diavola,1
0156738,margherita,1
0156739,mona lisa,1
0156740,burrata with grapes & basil,1
0156740,cacio e pepe,1
0156740,cheese and peas arancini,1
0156740,diavola,1
0156740,insalata caprese,1
0156740,marinara,1
0156740,mona lisa,1
0156741,aglio olio e peperoncino,2
0156741,burrata with grapes & basil,1
0156741,chocolate gelato,1
0156741,diavola,1
0156741,insalata caprese,1
0156741,lemon gelato,1
0156741,marinara,2
0156741,strawberry gelato,1
0156741,strega,1
0156742,beef carpaccio,2
0156742,burrata with grapes & basil,1
0156742,cacio e pepe,1
0156742,caprese vanilla & raspberry,1
0156742,con salame,1
0156742,mona lisa,1
0156742,vanilla gelato,1
0156742,zeppole,1
0156743,beef carpaccio,1
0156743,mona lisa,1
0156744,caprese vanilla & raspberry,1
0156744,cheese and peas arancini,1
0156744,prosciutto e funghi,2
0156744,strawberry gelato,1
0156745,marinara,1
0156745,tonnarella,1
0156746,cacio e pepe,1
0156746,chocolate gelato,1
0156746,mona lisa,1
0156746,plum-nut raw cake,1
0156746,provola e pepe,1
0156746,strega,1
0156746,tiramisu della mamma,1
0156746,zeppole,1
0156747,beef carpaccio,1
0156747,cacio e pepe,1
0156747,cheese and peas arancini,1
0156747,octopus arancini,1
0156747,provola e pepe,1
0156747,tonnarella,1
0156748,margherita,1
0156749,cacio e pepe,1
0156750,con salame,1
0156750,plum-nut raw cake,1
0156751,beef carpaccio,1
0156751,cacio e pepe,1
0156751,chocolate gelato,1
0156751,insalata caprese,1
0156751,margherita,2
0156751,strawberry gelato,1
0156752,diavola,1
0156752,mona lisa,1
0156752,prosciutto e funghi,1
0156752,tiramisu della mamma,1
0156752,vanilla gelato,2
0156753,beef carpaccio,1
0156753,burrata with grapes & basil,1
0156753,cacio e pepe,1
0156753,caprese vanilla & raspberry,1
0156753,prosciutto e funghi,2
0156754,marinara,1
0156754,strawberry gelato,1
0156755,aglio olio e peperoncino,1
0156755,burrata with grapes & basil,2
0156755,cheese and peas arancini,1
0156755,con salame,1
0156755,diavola,2
0156755,insalata caprese,1
0156755,octopus arancini,1
0156755,prosciutto e funghi,1
0156755,strega,1
0156756,beef carpaccio,1
0156756,burrata with grapes & basil,1
0156756,con salame,2
0156756,diavola,2
0156756,mango gelato,1
0156756,margherita,1
0156756,strega,1
0156757,burrata with grapes & basil,1
0156757,plum-nut raw cake,1
0156757,prosciutto e funghi,1
0156757,provola e pepe,1
0156758,beef carpaccio,1
0156758,con salame,1
0156758,plum-nut raw cake,1
0156759,cheese and peas arancini,1
0156759,insalata caprese,1
0156759,margherita,1
0156759,mona lisa,1
0156760,strega,1
0156761,burrata with grapes & basil,1
0156761,caprese vanilla & raspberry,1
0156761,con salame,1
0156761,diavola,1
0156761,insalata caprese,1
0156761,marinara,1
0156761,pistachio gelato,2
0156761,prosciutto e funghi,1
0156761,tiramisu della mamma,1
0156762,aglio olio e peperoncino,1
0156762,cheese and peas arancini,1
0156762,con salame,1
0156762,insalata caprese,1
0156762,mona lisa,1
0156762,tonnarella,1
0156763,caprese vanilla & raspberry,1
0156763,mango gelato,1
0156763,margherita,1
0156763,mona lisa,1
0156763,pistachio gelato,1
0156763,prosciutto e funghi,1
0156763,provola e pepe,1
0156763,tiramisu della mamma,2
0156763,tonnarella,1
0156764,con salame,1
0156765,prosciutto e funghi,1
0156766,con salame,1
0156766,insalata caprese,1
0156766,mona lisa,1
0156767,margherita,1
0156767,prosciutto e funghi,1
0156768,burrata with grapes & basil,2
0156768,diavola,1
0156768,insalata caprese,1
0156768,mango gelato,2
0156768,margherita,3
0156768,octopus arancini,2
0156768,plum-nut raw cake,1
0156768,strega,1
0156768,tiramisu della mamma,1
0156769,burrata with grapes & basil,1
0156769,cheese and peas arancini,1
0156769,diavola,2
0156769,insalata caprese,1
0156769,marinara,1
0156769,mona lisa,1
0156769,plum-nut raw cake,1
0156769,provola e pepe,1
0156770,aglio olio e peperoncino,2
0156770,cacio e pepe,1
0156770,caprese vanilla & raspberry,1
0156770,insalata caprese,1
0156770,margherita,1
0156770,strega,2
0156770,vanilla gelato,1
0156770,zeppole,1
0156771,con salame,2
0156771,insalata caprese,3
0156771,lemon gelato,1
0156771,marinara,2
0156771,zeppole,1
0156772,burrata with grapes & basil,1
0156772,cacio e pepe,1
0156772,cheese and peas arancini,1
0156772,con salame,1
0156772,lemon gelato,1
0156772,marinara,1
0156772,prosciutto e funghi,1
0156773,aglio olio e peperoncino,2
0156773,burrata with grapes & basil,2
0156773,con salame,1
0156773,insalata caprese,1
0156773,marinara,1
0156773,mona lisa,1
0156773,octopus arancini,1
0156774,beef carpaccio,1
0156774,burrata with grapes & basil,1
0156774,cacio e pepe,2
0156774,con salame,1
0156774,diavola,1
0156774,mona lisa,1
0156774,octopus arancini,1
0156774,pistachio gelato,1
0156774,strawberry gelato,1
0156774,strega,1
0156775,aglio olio e peperoncino,1
0156775,beef carpaccio,2
0156775,burrata with grapes & basil,1
0156775,cacio e pepe,1
0156775,chocolate gelato,2
0156775,con salame,2
0156775,diavola,1
0156775,insalata caprese,1
0156775,plum-nut raw cake,1
0156775,strega,1
0156775,vanilla gelato,2
0156775,zeppole,1
0156776,diavola,1
0156776,mango gelato,1
0156776,strawberry gelato,1
0156777,cacio e pepe,1
0156777,cheese and peas arancini,2
0156777,prosciutto e funghi,1
0156778,chocolate gelato,1
0156778,diavola,1
0156778,margherita,1
0156778,octopus arancini,1
0156778,prosciutto e funghi,1
0156778,tonnarella,1
0156779,beef carpaccio,1
0156779,cacio e pepe,1
0156779,con salame,2
0156779,margherita,1
0156779,pistachio gelato,2
0156779,plum-nut raw cake,2
0156779,prosciutto e funghi,1
0156779,strawberry gelato,1
0156780,aglio olio e peperoncino,1
0156780,cheese and peas arancini,1
0156780,mona lisa,1
0156780,tonnarella,1
0156781,aglio olio e peperoncino,1
0156781,beef carpaccio,1
0156781,cheese and peas arancini,1
0156781,mango gelato,1
0156781,margherita,1
0156781,mona lisa,1
0156781,octopus arancini,1
0156781,vanilla gelato,2
0156782,cheese and peas arancini,1
0156782,diavola,1
0156782,marinara,1
0156782,pistachio gelato,1
0156782,strawberry gelato,1
0156783,cacio e pepe,1
0156783,diavola,1
0156783,tonnarella,1
0156784,burrata with grapes & basil,1
0156784,marinara,2
0156784,strawberry gelato,1
0156784,tiramisu della mamma,1
0156785,aglio olio e peperoncino,2
0156785,cheese and peas arancini,1
0156785,marinara,1
0156785,mona lisa,1
0156785,octopus arancini,1
0156785,strega,1
0156786,burrata with grapes & basil,1
0156786,con salame,1
0156786,margherita,1
0156786,marinara,1
0156786,octopus arancini,1
0156786,tiramisu della mamma,1
0156787,diavola,1
0156787,mona lisa,1
0156787,octopus arancini,1
0156787,pistachio gelato,1
0156787,zeppole,1
0156788,con salame,1
0156789,insalata caprese,1
0156789,marinara,1
0156789,prosciutto e funghi,1
0156789,strawberry gelato,1
0156790,aglio olio e peperoncino,2
0156790,burrata with grapes & basil,1
0156790,con salame,1
0156790,insalata caprese,1
0156790,mona lisa,1
0156790,pistachio gelato,1
0156790,strega,1
0156790,tiramisu della mamma,1
0156790,zeppole,1
0156791,aglio olio e peperoncino,1
0156791,cacio e pepe,1
0156791,margherita,1
0156791,marinara,1
0156791,vanilla gelato,1
0156792,cacio e pepe,1
0156792,cheese and peas arancini,1
0156792,con salame,1
0156792,tiramisu della mamma,1
0156792,vanilla gelato,1
0156793,con salame,1
0156793,tiramisu della mamma,1
0156794,aglio olio e peperoncino,1
0156794,burrata with grapes & basil,1
0156794,con salame,1
0156794,diavola,1
0156794,octopus arancini,2
0156794,strega,1
0156794,tiramisu della mamma,2
0156795,cacio e pepe,2
0156795,cheese and peas arancini,1
0156795,con salame,1
0156795,mango gelato,1
0156795,margherita,2
0156795,mona lisa,1
0156795,octopus arancini,1
0156796,burrata with grapes & basil,2
0156796,chocolate gelato,1
0156796,con salame,2
0156796,margherita,1
0156796,octopus arancini,1
0156796,prosciutto e funghi,1
0156796,strega,1
0156797,beef carpaccio,1
0156797,burrata with grapes & basil,1
0156797,cacio e pepe,1
0156797,cheese and peas arancini,2
0156797,con salame,1
0156797,margherita,1
0156797,marinara,1
0156797,pistachio gelato,1
0156797,zeppole,1
0156798,octopus arancini,2
0156798,provola e pepe,2
0156798,strega,1
0156799,beef carpaccio,1
0156799,burrata with grapes & basil,1
0156799,cacio e pepe,1
0156799,caprese vanilla & raspberry,2
0156799,con salame,2
0156799,mona lisa,2
